source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Workers,Age at | marriage | 1,Number | of ever | married persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All | durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40+ | Males | 16,Females | 17,Duration | not known | Males | 18,Females | 19
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Cultivators,22-23,14857,857,14542,782,1380,100,1629,118,3996,256,4175,203,2184,74,1178,31,0,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Cultivators,24-25,9947,340,9748,308,940,45,1165,51,2482,83,2658,73,1541,42,959,14,3,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Cultivators,26-27,2892,88,2843,80,484,19,436,18,772,25,629,12,381,5,137,1,4,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Cultivators,28-29,1609,73,1586,68,232,8,258,8,401,20,360,17,246,13,89,2,0,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Cultivators,30-31,1078,31,1048,25,117,5,147,3,233,5,252,6,218,4,81,2,0,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Cultivators,32-33,283,5,278,5,53,3,36,0,83,1,57,0,37,1,11,0,1,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Cultivators,34+,417,10,400,9,59,5,45,0,98,1,111,1,64,0,18,0,5,2
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Cultivators,Not stated,1181,290,1038,221,0,0,0,0,0,0,0,0,0,0,0,0,1038,221
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Agricultural labourers,All ages,72203,32660,68830,27039,9188,3191,10563,3966,21628,9056,15686,6460,6927,2553,3531,1258,1307,555
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Agricultural labourers,Less than 10,542,486,513,432,0,3,4,2,88,76,159,152,108,114,144,76,10,9
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Agricultural labourers,10-11,239,367,221,305,7,9,15,20,46,79,68,89,44,58,36,46,5,4
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Agricultural labourers,12-13,332,758,308,666,17,23,26,64,103,207,75,189,43,111,44,71,0,1
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Agricultural labourers,14-15,1683,2636,1519,2100,95,120,167,218,370,715,387,534,272,302,227,211,1,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Agricultural labourers,16-17,3072,5420,2821,4631,377,594,440,687,954,1617,562,1082,293,422,195,224,0,5
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Agricultural labourers,18-19,10662,11764,9975,10172,1628,1441,1592,1566,3145,3535,2016,2438,1001,818,591,371,2,3
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Agricultural labourers,20-21,25803,7583,24575,5848,3492,646,3781,932,7987,2060,5697,1476,2370,532,1244,199,4,3
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Agricultural labourers,22-23,14405,1744,14044,1435,1928,206,2308,293,4700,496,3338,304,1276,107,494,29,0,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Agricultural labourers,24-25,9131,716,8853,530,886,65,1327,95,2855,183,2322,114,1034,55,427,18,2,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Agricultural labourers,26-27,2123,202,2077,177,399,39,414,42,637,42,408,36,173,14,46,4,0,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Agricultural labourers,28-29,1276,144,1248,124,212,30,222,25,361,32,280,20,134,12,38,5,1,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Agricultural labourers,30-31,958,86,919,61,74,8,181,13,225,10,251,14,141,8,41,3,6,5
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Agricultural labourers,32-33,211,17,208,15,36,1,36,5,72,2,43,7,18,0,2,0,1,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Agricultural labourers,34+,313,52,300,44,37,6,50,4,85,2,80,5,20,0,2,1,26,26
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Agricultural labourers,Not stated,1453,685,1249,499,0,0,0,0,0,0,0,0,0,0,0,0,1249,499
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Other main workers,All ages,4073856,489102,3984106,399014,619756,40238,687288,51562,1277130,137000,879380,106712,315932,39004,115190,13386,89430,11112
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Other main workers,Less than 10,32494,6882,31554,5830,22,10,102,32,3408,866,12032,1882,8234,1594,7676,1414,80,32
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Other main workers,10-11,8556,4320,8208,3676,50,18,430,160,2236,824,2506,1186,1532,862,1454,614,0,12
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Other main workers,12-13,11072,8968,10630,7240,226,138,810,508,3270,2152,3110,2240,1874,1348,1340,852,0,2
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Other main workers,14-15,41374,32214,39238,25318,1638,778,3800,1952,11842,7732,10938,8176,6690,4462,4322,2216,8,2
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Other main workers,16-17,85862,61014,82456,48536,8924,3760,12786,5486,28694,18420,18284,13550,8988,5308,4768,2000,12,12
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Other main workers,18-19,341550,126090,329662,102432,46968,9504,53302,12500,111010,37986,72956,29034,31228,10470,14126,2904,72,34
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Other main workers,20-21,1042964,113764,1014518,89236,143696,8412,171244,11750,337306,31678,237302,26290,90146,8750,34596,2340,228,16
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Other main workers,22-23,896454,54056,882938,47198,148994,6682,159728,7932,296754,16858,195906,12038,63064,3170,18340,508,152,10
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Other main workers,24-25,801996,36712,789912,32080,124120,5196,141998,5884,258098,11066,185172,7658,61286,1924,19096,348,142,4
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Other main workers,26-27,332076,14458,328900,13292,72242,2916,66128,2584,103806,4770,64428,2338,18404,598,3830,84,62,2
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Other main workers,28-29,198270,7768,195972,6962,42026,1418,38918,1374,62838,2496,38450,1340,11286,288,2414,46,40,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Other main workers,30-31,114534,4206,112382,3454,16534,562,23980,766,35706,1240,24750,666,8982,166,2406,50,24,4
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Other main workers,32-33,33292,1430,32714,1258,7096,376,6876,292,10474,394,6142,164,1766,26,352,6,8,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Other main workers,34+,37424,1904,36472,1562,7220,468,7186,342,11688,518,7404,150,2452,38,470,4,52,42
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Other main workers,Not stated,95938,15316,88550,10940,0,0,0,0,0,0,0,0,0,0,0,0,88550,10940
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Manual,All ages,2391648,288052,2334538,227172,386236,21822,431450,28800,760118,79224,476586,59284,162224,21806,61966,9566,55958,6670
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Manual,Less than 10,20112,5036,19504,4258,14,10,80,30,2644,732,7734,1348,4886,1138,4082,974,64,26
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Manual,10-11,6040,3486,5774,2968,42,18,348,134,1676,700,1808,964,1000,664,900,476,0,12
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Manual,12-13,7774,7288,7438,5890,182,130,628,466,2514,1808,2174,1794,1164,1044,776,646,0,2
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Manual,14-15,29948,25546,28404,20238,1352,712,3030,1644,9068,6418,7886,6472,4382,3298,2680,1692,6,2
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Manual,16-17,61894,46652,59428,37242,7286,3156,10194,4574,21752,14650,12328,9854,5272,3590,2588,1412,8,6
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Manual,18-19,242344,87220,234032,70584,36804,7704,41276,9278,81464,26766,48122,18844,18238,5906,8074,2068,54,18
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Manual,20-21,694688,64884,675462,48512,106552,4980,124348,6912,228978,17676,145992,13142,49680,4130,19772,1662,140,10
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Manual,22-23,535730,20266,527310,16522,98424,2486,104380,3006,180622,5940,104552,3802,30174,972,9060,308,98,8
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Manual,24-25,420236,10992,413442,8532,68510,1350,79986,1626,137498,2676,88768,2004,28842,648,9776,226,62,2
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Manual,26-27,143492,3046,141936,2590,34386,594,31386,550,43036,844,24452,412,7050,154,1604,36,22,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Manual,28-29,83938,1954,82894,1604,19024,372,17760,266,25364,492,14874,324,4842,118,1014,32,16,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Manual,30-31,53372,1370,52294,996,7256,114,11764,192,16038,342,11364,214,4628,102,1232,28,12,4
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Manual,32-33,14308,322,14046,262,3266,70,2984,46,4148,76,2654,52,832,16,156,2,6,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Manual,34+,17592,606,17150,436,3138,126,3286,76,5316,104,3878,58,1234,26,252,4,46,42
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Manual,Not stated,60180,9384,55424,6538,0,0,0,0,0,0,0,0,0,0,0,0,55424,6538
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Non-manual,All ages,1682208,201050,1649568,171842,233520,18416,255838,22762,517012,57776,402794,47428,153708,17198,53224,3820,33472,4442
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Non-manual,Less than 10,12382,1846,12050,1572,8,0,22,2,764,134,4298,534,3348,456,3594,440,16,6
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Non-manual,10-11,2516,834,2434,708,8,0,82,26,560,124,698,222,532,198,554,138,0,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Non-manual,12-13,3298,1680,3192,1350,44,8,182,42,756,344,936,446,710,304,564,206,0,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Non-manual,14-15,11426,6668,10834,5080,286,66,770,308,2774,1314,3052,1704,2308,1164,1642,524,2,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Non-manual,16-17,23968,14362,23028,11294,1638,604,2592,912,6942,3770,5956,3696,3716,1718,2180,588,4,6
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Non-manual,18-19,99206,38870,95630,31848,10164,1800,12026,3222,29546,11220,24834,10190,12990,4564,6052,836,18,16
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Non-manual,20-21,348276,48880,339056,40724,37144,3432,46896,4838,108328,14002,91310,13148,40466,4620,14824,678,88,6
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Non-manual,22-23,360724,33790,355628,30676,50570,4196,55348,4926,116132,10918,91354,8236,32890,2198,9280,200,54,2
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Non-manual,24-25,381760,25720,376470,23548,55610,3846,62012,4258,120600,8390,96404,5654,32444,1276,9320,122,80,2
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Non-manual,26-27,188584,11412,186964,10702,37856,2322,34742,2034,60770,3926,39976,1926,11354,444,2226,48,40,2
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Non-manual,28-29,114332,5814,113078,5358,23002,1046,21158,1108,37474,2004,23576,1016,6444,170,1400,14,24,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Non-manual,30-31,61162,2836,60088,2458,9278,448,12216,574,19668,898,13386,452,4354,64,1174,22,12,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Non-manual,32-33,18984,1108,18668,996,3830,306,3892,246,6326,318,3488,112,934,10,196,4,2,0
C-07_Gujarat,C0107,24,00,0000,State - GUJARAT  24,Urban,Non-manual,34+,19832,1298,19322,1126,4082,342,3900,266,6372,414,3526,92,1218,12,218,0,6,0
