source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Illiterate | Persons | 5,Males | 6,Females | 7,Literate | Persons | 8,Males | 9,Females | 10,Educational level | Literate without | educational level | Persons | 11,Males | 12,Females | 13,Below | primary | Persons | 14,Males | 15,Females | 16,Primary | Persons | 17,Males | 18,Females | 19,Middle | Persons | 20,Males | 21,Females | 22,Matric/Secondary | Persons | 23,Males | 24,Females | 25,Higher secondary/Intermediate | Pre-University/Senior secondary | Persons | 26,Males | 27,Females | 28,Non-technical diploma or | certificate not equal to degree | Persons | 29,Males | 30,Females | 31,Technical diploma or certificate | not equal to degree | Persons | 32,Males | 33,Females | 34,Graduate & above | Persons | 35,Males | 36,Females | 37,Unclassified | Persons | 38,Males | 39,Females | 40
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,8,194046,99486,94560,62413,26003,36410,131633,73483,58150,1813,965,848,129818,72517,57301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,9,135715,72187,63528,32528,12779,19749,103187,59408,43779,1171,599,572,95511,54865,40646,6500,3943,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,10,188606,99945,88661,63142,25058,38084,125464,74887,50577,2264,1176,1088,85430,49808,35622,37767,23902,13865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,11,89995,49719,40276,20454,7435,13019,69541,42284,27257,819,417,402,24831,13930,10901,43885,27937,15948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,12,158888,85472,73416,57478,22264,35214,101410,63208,38202,2179,1129,1050,30607,17536,13071,64427,41916,22511,4185,2622,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,13,96586,52583,44003,30503,10861,19642,66083,41722,24361,1336,660,676,11910,6288,5622,35174,22951,12223,17652,11821,5831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,9
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,14,100321,54966,45355,36794,14006,22788,63527,40960,22567,1751,896,855,10838,5788,5050,22024,14312,7712,28903,19960,8943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,15,108897,61605,47292,49764,22086,27678,59133,39519,19614,2325,1321,1004,10941,6351,4590,16804,11165,5639,17143,12425,4718,11919,8256,3663,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,16,95776,50568,45208,45622,17766,27856,50154,32802,17352,2330,1282,1048,9013,5129,3884,13544,8548,4996,9997,7352,2645,15269,10490,4779,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,17,54745,30661,24084,23322,9196,14126,31423,21465,9958,1238,712,526,4381,2618,1763,7415,4784,2631,4451,3267,1184,13936,10082,3854,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,18,133100,63145,69955,74473,25037,49436,58627,38108,20519,3597,1941,1656,10504,5865,4639,16559,10034,6525,6895,5025,1870,10847,7669,3178,9509,6951,2558,44,34,10,667,587,80,0,0,0,5,2,3
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,19,54862,25250,29612,27921,8083,19838,26941,17167,9774,1491,736,755,4195,2188,2007,6923,3984,2939,2874,1971,903,5001,3464,1537,5777,4217,1560,56,45,11,618,558,60,0,0,0,6,4,2
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,20-24,410952,189770,221182,254124,84842,169282,156828,104928,51900,12159,6532,5627,28311,16347,11964,44162,27219,16943,14453,10359,4094,24927,18168,6759,21230,16546,4684,253,217,36,3349,3076,273,7965,6450,1515,19,14,5
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,25-29,435164,208119,227045,301100,113881,187219,134064,94238,39826,14285,8195,6090,28114,17449,10665,39035,26149,12886,10507,8034,2473,20123,15956,4167,11096,8990,2106,180,155,25,2230,2063,167,8477,7236,1241,17,11,6
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,30-34,356813,179780,177033,270853,115353,155500,85960,64427,21533,11319,7024,4295,20643,14141,6502,24564,17981,6583,5370,4431,939,11377,9747,1630,6415,5549,866,74,71,3,1116,1036,80,5072,4439,633,10,8,2
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,35-39,345669,173892,171777,279430,123542,155888,66239,50350,15889,10756,6887,3869,18567,13438,5129,19587,15020,4567,3257,2643,614,6214,5340,874,3901,3431,470,46,43,3,695,660,35,3211,2885,326,5,3,2
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,40-44,257759,137756,120003,218033,106265,111768,39726,31491,8235,7263,4865,2398,12165,9505,2660,12248,10020,2228,1783,1511,272,2975,2627,348,1572,1396,176,14,10,4,223,220,3,1476,1334,142,7,3,4
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,45-49,221170,113840,107330,190330,89071,101259,30840,24769,6071,5772,3773,1999,9275,7498,1777,10207,8585,1622,1413,1193,220,2083,1842,241,1058,924,134,14,10,4,109,102,7,906,840,66,3,2,1
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,50-54,170016,90904,79112,151175,75301,75874,18841,15603,3238,3738,2516,1222,5896,4977,919,6100,5324,776,845,743,102,1241,1097,144,525,491,34,11,10,1,52,46,6,432,398,34,1,1,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,55-59,111459,50486,60973,101181,42190,58991,10278,8296,1982,2085,1324,761,3336,2778,558,3330,2858,472,452,381,71,601,523,78,266,243,23,0,0,0,32,29,3,176,160,16,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,60-64,124115,61436,62679,114975,53985,60990,9140,7451,1689,2343,1528,815,2945,2565,380,2726,2376,350,392,331,61,437,383,54,150,138,12,1,1,0,27,21,6,119,108,11,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,65-69,67193,30400,36793,62496,26636,35860,4697,3764,933,1229,749,480,1591,1360,231,1359,1201,158,207,174,33,205,186,19,53,49,4,0,0,0,10,6,4,43,39,4,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,70-74,53981,28796,25185,50730,26106,24624,3251,2690,561,881,589,292,1070,952,118,945,844,101,153,130,23,122,107,15,44,37,7,1,0,1,7,5,2,28,26,2,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,75-79,17177,8690,8487,15902,7663,8239,1275,1027,248,316,206,110,375,334,41,370,316,54,93,75,18,67,54,13,32,23,9,0,0,0,5,5,0,17,14,3,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,80+,22414,10882,11532,20598,9530,11068,1816,1352,464,433,276,157,706,514,192,446,363,83,71,56,15,80,69,11,38,35,3,1,1,0,5,5,0,36,33,3,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Total,Age not stated,9658,5540,4118,5136,2347,2789,4522,3193,1329,1450,883,567,1282,865,417,952,743,209,451,363,88,193,177,16,147,120,27,2,2,0,11,10,1,33,30,3,1,0,1
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,All ages,4646923,2353939,2292984,3285857,1457025,1828832,1361066,896914,464152,91646,54642,37004,600614,356831,243783,385676,263326,122350,111780,82892,28888,101457,79304,22153,45861,38155,7706,396,361,35,6533,6066,467,16989,15281,1708,114,56,58
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,0-6,805232,408105,397127,805232,408105,397127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,7,135303,69184,66119,55949,25656,30293,79354,43528,35826,1115,562,553,78239,42966,35273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,8,180566,92441,88125,59167,24480,34687,121399,67961,53438,1706,910,796,119692,67050,52642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,9,124679,66313,58366,30706,12017,18689,93973,54296,39677,1095,557,538,87273,50271,37002,5600,3467,2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,10,174100,92055,82045,59885,23549,36336,114215,68506,45709,2140,1120,1020,79072,46158,32914,33000,21227,11773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,11,81310,45084,36226,19293,6936,12357,62017,38148,23869,751,390,361,22927,12920,10007,38333,24838,13495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,12,146255,78796,67459,54795,21140,33655,91460,57656,33804,2052,1071,981,28949,16621,12328,57052,37716,19336,3395,2243,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,13,87400,47682,39718,29000,10292,18708,58400,37390,21010,1260,636,624,11266,5979,5287,31336,20756,10580,14527,10017,4510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,9
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,14,91666,50168,41498,35188,13322,21866,56478,36846,19632,1649,854,795,10348,5529,4819,20029,13150,6879,24441,17309,7132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,15,99900,56614,43286,47415,20984,26431,52485,35630,16855,2218,1267,951,10446,6097,4349,15463,10372,5091,14849,11015,3834,9508,6878,2630,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,16,87569,46267,41302,43564,16937,26627,44005,29330,14675,2205,1221,984,8578,4894,3684,12449,7946,4503,8876,6620,2256,11896,8648,3248,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,17,48575,27164,21411,22057,8687,13370,26518,18477,8041,1151,661,490,4145,2482,1663,6695,4381,2314,3892,2914,978,10633,8037,2596,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,18,122151,57926,64225,70579,23829,46750,51572,34097,17475,3381,1835,1546,10002,5640,4362,15111,9313,5798,6158,4583,1575,9115,6624,2491,7281,5629,1652,23,22,1,497,450,47,0,0,0,4,1,3
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,19,49184,22418,26766,26375,7630,18745,22809,14788,8021,1360,668,692,3944,2079,1865,6179,3620,2559,2519,1768,751,4168,2987,1181,4147,3218,929,28,24,4,460,421,39,0,0,0,4,3,1
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,20-24,375576,173011,202565,239817,80437,159380,135759,92574,43185,11454,6185,5269,26720,15629,11091,39459,24926,14533,12676,9365,3311,21055,15933,5122,16471,13483,2988,153,137,16,2579,2403,176,5176,4502,674,16,11,5
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,25-29,399922,191536,208386,283794,108092,175702,116128,83444,32684,13501,7819,5682,26495,16758,9737,34285,23728,10557,9100,7243,1857,16705,13799,2906,8639,7377,1262,116,109,7,1612,1501,111,5662,5102,560,13,8,5
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,30-34,329496,165335,164161,256022,109454,146568,73474,55881,17593,10654,6665,3989,19443,13541,5902,21384,16209,5175,4468,3823,645,9034,7950,1084,4646,4165,481,33,31,2,699,648,51,3105,2842,263,8,7,1
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,35-39,319184,160510,158674,263271,117201,146070,55913,43309,12604,10102,6507,3595,17285,12759,4526,16711,13403,3308,2527,2182,345,4475,4016,459,2614,2394,220,25,23,2,418,393,25,1751,1629,122,5,3,2
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,40-44,239407,127288,112119,206173,100650,105523,33234,26638,6596,6811,4590,2221,11332,8987,2345,10283,8678,1605,1315,1158,157,1805,1657,148,888,817,71,8,7,1,144,142,2,641,599,42,7,3,4
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,45-49,206370,105902,100468,180615,84978,95637,25755,20924,4831,5426,3590,1836,8610,7084,1526,8587,7433,1154,1006,876,130,1238,1129,109,513,463,50,2,1,1,48,45,3,323,302,21,2,1,1
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,50-54,159153,84738,74415,143298,71542,71756,15855,13196,2659,3473,2338,1135,5435,4643,792,5157,4586,571,609,552,57,734,666,68,267,252,15,5,4,1,28,24,4,146,130,16,1,1,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,55-59,105449,47653,57796,96687,40476,56211,8762,7177,1585,1963,1251,712,3095,2626,469,2810,2493,317,322,287,35,364,325,39,129,122,7,0,0,0,15,12,3,64,61,3,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,60-64,117159,58002,59157,109332,51533,57799,7827,6469,1358,2157,1419,738,2714,2401,313,2275,2045,230,297,260,37,248,221,27,72,67,5,1,1,0,16,12,4,47,43,4,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,65-69,64018,28939,35079,59901,25614,34287,4117,3325,792,1162,712,450,1478,1276,202,1150,1044,106,154,133,21,120,112,8,31,29,2,0,0,0,3,1,2,19,18,1,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,70-74,51072,27297,23775,48236,24920,23316,2836,2377,459,831,556,275,974,879,95,807,738,69,114,103,11,72,64,8,20,19,1,0,0,0,3,3,0,15,15,0,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,75-79,16287,8231,8056,15187,7323,7864,1100,908,192,294,193,101,342,311,31,312,276,36,70,61,9,53,44,9,19,13,6,0,0,0,2,2,0,8,8,0,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,80+,21102,10198,10904,19575,9070,10505,1527,1128,399,402,254,148,614,444,170,357,295,62,49,40,9,61,53,8,22,20,2,1,1,0,3,3,0,18,18,0,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,Age not stated,8838,5082,3756,4744,2171,2573,4094,2911,1183,1333,811,522,1196,807,389,852,686,166,416,340,76,173,161,12,102,87,15,1,1,0,6,6,0,14,12,2,1,0,1
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,All ages,377181,194356,182825,196970,85323,111647,180211,109033,71178,5914,3157,2757,47100,25512,21588,51377,29149,22228,19767,11975,7792,26160,16933,9227,15952,10985,4967,301,238,63,2623,2363,260,11002,8711,2291,15,10,5
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,0-6,57612,29544,28068,57612,29544,28068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,7,10880,5584,5296,3557,1757,1800,7323,3827,3496,102,56,46,7220,3771,3449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,8,13480,7045,6435,3246,1523,1723,10234,5522,4712,107,55,52,10126,5467,4659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,9,11036,5874,5162,1822,762,1060,9214,5112,4102,76,42,34,8238,4594,3644,900,476,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,10,14506,7890,6616,3257,1509,1748,11249,6381,4868,124,56,68,6358,3650,2708,4767,2675,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,11,8685,4635,4050,1161,499,662,7524,4136,3388,68,27,41,1904,1010,894,5552,3099,2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,12,12633,6676,5957,2683,1124,1559,9950,5552,4398,127,58,69,1658,915,743,7375,4200,3175,790,379,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,13,9186,4901,4285,1503,569,934,7683,4332,3351,76,24,52,644,309,335,3838,2195,1643,3125,1804,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,14,8655,4798,3857,1606,684,922,7049,4114,2935,102,42,60,490,259,231,1995,1162,833,4462,2651,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,15,8997,4991,4006,2349,1102,1247,6648,3889,2759,107,54,53,495,254,241,1341,793,548,2294,1410,884,2411,1378,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,16,8207,4301,3906,2058,829,1229,6149,3472,2677,125,61,64,435,235,200,1095,602,493,1121,732,389,3373,1842,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,17,6170,3497,2673,1265,509,756,4905,2988,1917,87,51,36,236,136,100,720,403,317,559,353,206,3303,2045,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,18,10949,5219,5730,3894,1208,2686,7055,4011,3044,216,106,110,502,225,277,1448,721,727,737,442,295,1732,1045,687,2228,1322,906,21,12,9,170,137,33,0,0,0,1,1,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,19,5678,2832,2846,1546,453,1093,4132,2379,1753,131,68,63,251,109,142,744,364,380,355,203,152,833,477,356,1630,999,631,28,21,7,158,137,21,0,0,0,2,1,1
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,20-24,35376,16759,18617,14307,4405,9902,21069,12354,8715,705,347,358,1591,718,873,4703,2293,2410,1777,994,783,3872,2235,1637,4759,3063,1696,100,80,20,770,673,97,2789,1948,841,3,3,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,25-29,35242,16583,18659,17306,5789,11517,17936,10794,7142,784,376,408,1619,691,928,4750,2421,2329,1407,791,616,3418,2157,1261,2457,1613,844,64,46,18,618,562,56,2815,2134,681,4,3,1
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,30-34,27317,14445,12872,14831,5899,8932,12486,8546,3940,665,359,306,1200,600,600,3180,1772,1408,902,608,294,2343,1797,546,1769,1384,385,41,40,1,417,388,29,1967,1597,370,2,1,1
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,35-39,26485,13382,13103,16159,6341,9818,10326,7041,3285,654,380,274,1282,679,603,2876,1617,1259,730,461,269,1739,1324,415,1287,1037,250,21,20,1,277,267,10,1460,1256,204,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,40-44,18352,10468,7884,11860,5615,6245,6492,4853,1639,452,275,177,833,518,315,1965,1342,623,468,353,115,1170,970,200,684,579,105,6,3,3,79,78,1,835,735,100,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,45-49,14800,7938,6862,9715,4093,5622,5085,3845,1240,346,183,163,665,414,251,1620,1152,468,407,317,90,845,713,132,545,461,84,12,9,3,61,57,4,583,538,45,1,1,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,50-54,10863,6166,4697,7877,3759,4118,2986,2407,579,265,178,87,461,334,127,943,738,205,236,191,45,507,431,76,258,239,19,6,6,0,24,22,2,286,268,18,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,55-59,6010,2833,3177,4494,1714,2780,1516,1119,397,122,73,49,241,152,89,520,365,155,130,94,36,237,198,39,137,121,16,0,0,0,17,17,0,112,99,13,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,60-64,6956,3434,3522,5643,2452,3191,1313,982,331,186,109,77,231,164,67,451,331,120,95,71,24,189,162,27,78,71,7,0,0,0,11,9,2,72,65,7,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,65-69,3175,1461,1714,2595,1022,1573,580,439,141,67,37,30,113,84,29,209,157,52,53,41,12,85,74,11,22,20,2,0,0,0,7,5,2,24,21,3,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,70-74,2909,1499,1410,2494,1186,1308,415,313,102,50,33,17,96,73,23,138,106,32,39,27,12,50,43,7,24,18,6,1,0,1,4,2,2,13,11,2,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,75-79,890,459,431,715,340,375,175,119,56,22,13,9,33,23,10,58,40,18,23,14,9,14,10,4,13,10,3,0,0,0,3,3,0,9,6,3,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,80+,1312,684,628,1023,460,563,289,224,65,31,22,9,92,70,22,89,68,21,22,16,6,19,16,3,16,15,1,0,0,0,2,2,0,18,15,3,0,0,0
C-08_(ST)_Andhra_Pradesh,C2708ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,Age not stated,820,458,362,392,176,216,428,282,146,117,72,45,86,58,28,100,57,43,35,23,12,20,16,4,45,33,12,1,1,0,5,4,1,19,18,1,0,0,0
C-08_(ST)_Arunachal_Pradesh,C2708ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,All ages,705158,352017,353141,423679,186143,237536,281479,165874,115605,5894,3343,2551,96329,53897,42432,77276,43662,33614,47140,28249,18891,27768,16944,10824,16426,11121,5305,48,42,6,679,596,83,9909,8013,1896,10,7,3
C-08_(ST)_Arunachal_Pradesh,C2708ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,0-6,137893,69797,68096,137893,69797,68096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Arunachal_Pradesh,C2708ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,7,20595,10632,9963,12654,6256,6398,7941,4376,3565,120,66,54,7821,4310,3511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Arunachal_Pradesh,C2708ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,8,25657,12996,12661,13898,6696,7202,11759,6300,5459,167,107,60,11591,6193,5398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-08_(ST)_Arunachal_Pradesh,C2708ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,9,17775,8913,8862,7715,3569,4146,10060,5344,4716,111,57,54,9392,4991,4401,557,296,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Arunachal_Pradesh,C2708ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,10,26614,13516,13098,11023,5062,5961,15591,8454,7137,151,83,68,13024,7076,5948,2416,1295,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
