source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Marital | status | 1,Total population | Persons | 2,Males | 3,Females | 4,Religious communities | Hindu | Persons | 5,Males | 6,Females | 7,Muslim | Persons | 8,Males | 9,Females | 10,Christian | Persons | 11,Males | 12,Females | 13,Sikh | Persons | 14,Males | 15,Females | 16,Buddhist | Persons | 17,Males | 18,Females | 19,Jain | Persons | 20,Males | 21,Females | 22,Other religious communities | Persons | 23,Males | 24,Females | 25
C-03_Goa,C0703,30,00,0000,State - GOA  30,Total,Widowed,77682,8630,69052,46795,5667,41128,2942,278,2664,27642,2629,25013,10,3,7,18,3,15,25,7,18,16,3,13
C-03_Goa,C0703,30,00,0000,State - GOA  30,Total,Divorced/Separated,2699,864,1835,1630,460,1170,233,41,192,826,359,467,1,1,0,1,1,0,3,1,2,2,1,1
C-03_Goa,C0703,30,00,0000,State - GOA  30,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Goa,C0703,30,00,0000,State - GOA  30,Rural,Total,677091,340545,336546,464712,238772,225940,17093,9402,7691,189938,89555,100383,156,100,56,265,152,113,99,53,46,73,37,36
C-03_Goa,C0703,30,00,0000,State - GOA  30,Rural,Never married,343357,192944,150413,238060,135200,102860,9225,5508,3717,92707,50005,42702,81,53,28,139,89,50,43,27,16,32,19,13
C-03_Goa,C0703,30,00,0000,State - GOA  30,Rural,Married,287899,141966,145933,197448,99681,97767,7283,3827,3456,81380,37907,43473,73,45,28,114,60,54,49,25,24,38,18,20
C-03_Goa,C0703,30,00,0000,State - GOA  30,Rural,Widowed,44408,5123,39285,28264,3609,24655,540,56,484,15411,1424,13987,2,2,0,12,3,9,6,1,5,3,0,3
C-03_Goa,C0703,30,00,0000,State - GOA  30,Rural,Divorced/Separated,1427,512,915,940,282,658,45,11,34,440,219,221,0,0,0,0,0,0,1,0,1,0,0,0
C-03_Goa,C0703,30,00,0000,State - GOA  30,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Goa,C0703,30,00,0000,State - GOA  30,Urban,Total,670577,346703,323874,421839,223414,198425,75117,39989,35128,169630,81125,88505,814,490,324,384,205,179,721,382,339,280,152,128
C-03_Goa,C0703,30,00,0000,State - GOA  30,Urban,Never married,331692,189273,142419,206940,119887,87053,40922,23742,17180,81728,44317,37411,360,229,131,196,104,92,299,173,126,135,81,54
C-03_Goa,C0703,30,00,0000,State - GOA  30,Urban,Married,304339,153571,150768,195678,101291,94387,31605,15995,15610,75285,35463,39822,445,259,186,181,100,81,401,202,199,130,67,63
C-03_Goa,C0703,30,00,0000,State - GOA  30,Urban,Widowed,33274,3507,29767,18531,2058,16473,2402,222,2180,12231,1205,11026,8,1,7,6,0,6,19,6,13,13,3,10
C-03_Goa,C0703,30,00,0000,State - GOA  30,Urban,Divorced/Separated,1272,352,920,690,178,512,188,30,158,386,140,246,1,1,0,1,1,0,2,1,1,2,1,1
C-03_Goa,C0703,30,00,0000,State - GOA  30,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Total,Total,50671017,26385577,24285440,45143074,23538770,21604304,4592854,2370832,2222022,284092,142881,141211,45587,24987,20600,17829,9439,8390,525305,266768,258537,28698,14452,14246
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Total,Never married,24132905,13647899,10485006,21313141,12080968,9232173,2411276,1340566,1070710,132248,71085,61163,21276,12490,8786,8905,5091,3814,217383,121836,95547,12506,6754,5752
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Total,Married,24222087,12141819,12080268,21763215,10915596,10847619,1979763,987696,992067,138807,68400,70407,22773,12075,10698,8257,4204,4053,278917,138713,140204,14469,7229,7240
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Total,Widowed,2111678,497265,1614413,1886985,452214,1434771,180632,35447,145185,11583,2791,8792,1415,356,1059,585,113,472,27482,5550,21932,1620,425,1195
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Total,Divorced/Separated,204347,98594,105753,179733,89992,89741,21183,7123,14060,1454,605,849,123,66,57,82,31,51,1523,669,854,103,44,59
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Rural,Total,31740767,16317771,15422996,29561062,15202140,14358922,1899033,974753,924280,162147,80566,81581,5941,3542,2399,2875,1553,1322,70341,35335,35006,14865,7439,7426
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Rural,Never married,15144193,8433022,6711171,14020033,7813040,6206993,996204,550494,445710,75700,40230,35470,2716,1707,1009,1437,846,591,29474,16743,12731,6930,3611,3319
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Rural,Married,15058801,7468015,7590786,14104729,6995127,7109602,816638,405214,411424,79123,38410,40713,3055,1767,1288,1306,677,629,34824,17372,17452,7372,3663,3709
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Rural,Widowed,1403972,350241,1053731,1313016,331317,981699,77122,15830,61292,6481,1585,4896,147,52,95,110,20,90,5634,1022,4612,522,148,374
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Rural,Divorced/Separated,133801,66493,67308,123284,62656,60628,9069,3215,5854,843,341,502,23,16,7,22,10,12,409,198,211,41,17,24
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Urban,Total,18930250,10067806,8862444,15582012,8336630,7245382,2693821,1396079,1297742,121945,62315,59630,39646,21445,18201,14954,7886,7068,454964,231433,223531,13833,7013,6820
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Urban,Never married,8988712,5214877,3773835,7293108,4267928,3025180,1415072,790072,625000,56548,30855,25693,18560,10783,7777,7468,4245,3223,187909,105093,82816,5576,3143,2433
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Urban,Married,9163286,4673804,4489482,7658486,3920469,3738017,1163125,582482,580643,59684,29990,29694,19718,10308,9410,6951,3527,3424,244093,121341,122752,7097,3566,3531
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Urban,Widowed,707706,147024,560682,573969,120897,453072,103510,19617,83893,5102,1206,3896,1268,304,964,475,93,382,21848,4528,17320,1098,277,821
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Urban,Divorced/Separated,70546,32101,38445,56449,27336,29113,12114,3908,8206,611,264,347,100,50,50,60,21,39,1114,471,643,62,27,35
C-03_Gujarat,C0703,24,00,0000,State - GUJARAT  24,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Total,Total,21144564,11363953,9780611,18655925,10041282,8614643,1222916,654040,568876,27185,14175,13010,1170662,618558,552104,7140,4004,3136,57167,29914,27253,1255,701,554
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Total,Never married,10618750,6234843,4383907,9301233,5484731,3816502,710420,398861,311559,14072,7585,6487,561295,325231,236064,3795,2285,1510,26051,14993,11058,646,406,240
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Total,Married,9753586,4902266,4851320,8662850,4354555,4308295,483774,245803,237971,12266,6353,5913,561201,278773,282428,3101,1637,1464,28854,14364,14490,550,277,273
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Total,Widowed,749094,215120,533974,671920,191860,480060,27585,8811,18774,792,210,582,46244,13598,32646,230,74,156,2188,530,1658,52,14,38
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Total,Divorced/Separated,23134,11724,11410,19922,10136,9786,1137,565,572,55,27,28,1922,956,966,14,8,6,74,27,47,7,4,3
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Rural,Total,15029260,8052988,6976272,13076229,7018890,6057339,1045753,554478,491275,9675,5175,4500,884969,467523,417446,3974,2274,1700,6338,3380,2958,585,326,259
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Rural,Never married,7586194,4455403,3130791,6540164,3862295,2677869,607987,339105,268882,5316,2922,2394,426292,247217,179075,2127,1314,813,3080,1808,1272,298,184,114
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Rural,Married,6882032,3424985,3457047,6037727,3003851,3033876,412334,206967,205367,4053,2147,1906,422199,209101,213098,1694,907,787,3020,1508,1512,262,135,127
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Rural,Widowed,546245,164661,381584,485865,146010,339855,24454,7906,16548,285,92,193,35182,10524,24658,144,48,96,230,61,169,23,6,17
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Rural,Divorced/Separated,14789,7939,6850,12473,6734,5739,978,500,478,21,14,7,1296,681,615,9,5,4,8,3,5,2,1,1
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Urban,Total,6115304,3310965,2804339,5579696,3022392,2557304,177163,99562,77601,17510,9000,8510,285693,151035,134658,3166,1730,1436,50829,26534,24295,670,375,295
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Urban,Never married,3032556,1779440,1253116,2761069,1622436,1138633,102433,59756,42677,8756,4663,4093,135003,78014,56989,1668,971,697,22971,13185,9786,348,222,126
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Urban,Married,2871554,1477281,1394273,2625123,1350704,1274419,71440,38836,32604,8213,4206,4007,139002,69672,69330,1407,730,677,25834,12856,12978,288,142,146
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Urban,Widowed,202849,50459,152390,186055,45850,140205,3131,905,2226,507,118,389,11062,3074,7988,86,26,60,1958,469,1489,29,8,21
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Urban,Divorced/Separated,8345,3785,4560,7449,3402,4047,159,65,94,34,13,21,626,275,351,5,3,2,66,24,42,5,3,2
C-03_Haryana,C0703,06,00,0000,State - HARYANA  06,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Total,Total,6077900,3087940,2989960,5800222,2939150,2861072,119512,66173,53339,7687,4220,3467,72355,38118,34237,75859,39066,36793,1408,750,658,425,212,213
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Total,Never married,2980251,1667196,1313055,2834585,1584502,1250083,63310,36717,26593,3996,2286,1710,35283,20137,15146,41940,22884,19056,620,367,253,277,143,134
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Total,Married,2792645,1353740,1438905,2672018,1290936,1381082,52089,28162,23927,3414,1853,1561,33973,17130,16843,30117,15138,14979,723,368,355,140,68,72
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Total,Widowed,289703,60039,229664,279202,57110,222092,3763,1120,2643,254,71,183,2968,787,2181,3424,930,2494,64,14,50,7,1,6
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Total,Divorced/Separated,15301,6965,8336,14417,6602,7815,350,174,176,23,10,13,131,64,67,378,114,264,1,1,0,1,0,1
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Rural,Total,5482319,2756073,2726246,5259780,2638433,2621347,102531,55364,47167,4370,2550,1820,51338,26969,24369,63416,32279,31137,260,145,115,357,174,183
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Rural,Never married,2692147,1497165,1194982,2574609,1431039,1143570,54937,31323,23614,2242,1401,841,25334,14549,10785,34496,18548,15948,127,76,51,248,123,125
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Rural,Married,2505575,1195919,1309656,2410091,1147151,1262940,43954,22885,21069,1984,1100,884,23628,11764,11864,25594,12853,12741,127,69,58,103,50,53
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Rural,Widowed,270342,56432,213910,261579,53984,207595,3334,1008,2326,133,42,91,2271,604,1667,2994,787,2207,6,0,6,6,1,5
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Rural,Divorced/Separated,14255,6557,7698,13501,6259,7242,306,148,158,11,7,4,105,52,53,332,91,241,0,0,0,0,0,0
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Urban,Total,595581,331867,263714,540442,300717,239725,16981,10809,6172,3317,1670,1647,21017,11149,9868,12443,6787,5656,1148,605,543,68,38,30
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Urban,Never married,288104,170031,118073,259976,153463,106513,8373,5394,2979,1754,885,869,9949,5588,4361,7444,4336,3108,493,291,202,29,20,9
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Urban,Married,287070,157821,129249,261927,143785,118142,8135,5277,2858,1430,753,677,10345,5366,4979,4523,2285,2238,596,299,297,37,18,19
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Urban,Widowed,19361,3607,15754,17623,3126,14497,429,112,317,121,29,92,697,183,514,430,143,287,58,14,44,1,0,1
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Urban,Divorced/Separated,1046,408,638,916,343,573,44,26,18,12,3,9,26,12,14,46,23,23,1,1,0,1,0,1
C-03_Himachal_Pradesh,C0703,02,00,0000,State - HIMACHAL PRADESH  02,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,01,00,0000,State - JAMMU & KASHMIR  01,Total,Total,10143700,5360926,4782774,3005349,1647533,1357816,6793240,3525446,3267794,20299,12733,7566,207154,114524,92630,113787,58610,55177,2518,1357,1161,97,51,46
C-03_India,C0703,01,00,0000,State - JAMMU & KASHMIR  01,Total,Never married,5649235,3099875,2549360,1525501,876883,648618,3951796,2125110,1826686,9173,5446,3727,98430,58295,40135,62397,33047,29350,1144,654,490,46,20,26
C-03_India,C0703,01,00,0000,State - JAMMU & KASHMIR  01,Total,Married,4187479,2161741,2025738,1370133,744034,626099,2656243,1331287,1324956,10568,7141,3427,102124,54533,47591,46606,23797,22809,1281,676,605,47,29,18
C-03_India,C0703,01,00,0000,State - JAMMU & KASHMIR  01,Total,Widowed,288395,91791,196604,104395,24166,80229,173229,64444,108785,522,127,395,6324,1574,4750,3805,1446,2359,87,25,62,3,1,2
C-03_India,C0703,01,00,0000,State - JAMMU & KASHMIR  01,Total,Divorced/Separated,18591,7519,11072,5320,2450,2870,11972,4605,7367,36,19,17,276,122,154,979,320,659,6,2,4,1,1,0
C-03_India,C0703,01,00,0000,State - JAMMU & KASHMIR  01,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,01,00,0000,State - JAMMU & KASHMIR  01,Rural,Total,7627062,3977652,3649410,2123529,1133087,990442,5288748,2729792,2558956,6874,4489,2385,111603,61061,50542,94768,48395,46373,478,271,207,40,23,17
C-03_India,C0703,01,00,0000,State - JAMMU & KASHMIR  01,Rural,Never married,4340018,2357056,1982962,1124035,637471,486564,3105324,1657240,1448084,3273,2015,1258,54036,32086,21950,52437,27729,24708,277,165,112,20,10,10
C-03_India,C0703,01,00,0000,State - JAMMU & KASHMIR  01,Rural,Married,3047145,1538203,1508942,918482,475306,443176,2032561,1013104,1019457,3435,2410,1025,53958,27989,25969,38125,19096,19029,183,99,84,19,12,7
