source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Religion,Age-group | 1,Total Population | Persons | 2,Males | 3,Females | 4,Illiterate | Persons | 5,Males | 6,Females | 7,Literate | Persons | 8,Males | 9,Females | 10,Educational level | Literate without | educational level | Persons | 11,Males | 12,Females | 13,Below | primary | Persons | 14,Males | 15,Females | 16,Primary | Persons | 17,Males | 18,Females | 19,Middle | Persons | 20,Males | 21,Females | 22,Matric/Secondary | Persons | 23,Males | 24,Females | 25,Higher secondary/Intermediate | Pre-University/Senior secondary | Persons | 26,Males | 27,Females | 28,Non-technical diploma or | certificate not equal to degree | Persons | 29,Males | 30,Females | 31,Technical diploma or certificate | not equal to degree | Persons | 32,Males | 33,Females | 34,Graduate & above | Persons | 35,Males | 36,Females | 37,Unclassified | Persons | 38,Males | 39,Females | 40
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Buddhist,13,127748,65573,62175,3827,1387,2440,123921,64186,59735,350,164,186,9274,4750,4524,89390,46887,42503,24907,12385,12522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Buddhist,14,133718,69897,63821,4613,1708,2905,129105,68189,60916,464,230,234,8008,3963,4045,56584,30535,26049,64049,33461,30588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Buddhist,15,127018,68128,58890,6076,2530,3546,120942,65598,55344,688,364,324,7853,4084,3769,29464,16139,13325,66376,36489,29887,16561,8522,8039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Buddhist,16,128975,68054,60921,5925,2361,3564,123050,65693,57357,843,417,426,7580,3830,3750,20743,10523,10220,50571,28050,22521,43313,22873,20440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Buddhist,17,104136,55685,48451,4459,1669,2790,99677,54016,45661,883,454,429,5758,2935,2823,14200,7313,6887,30605,17156,13449,48230,26158,22072,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Buddhist,18,154079,83926,70153,10383,3499,6884,143696,80427,63269,1672,860,812,10203,5359,4844,21808,10937,10871,39274,22810,16464,42426,25255,17171,27558,14644,12914,12,6,6,743,556,187,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Buddhist,19,93359,49311,44048,6002,1607,4395,87357,47704,39653,1210,623,587,6206,2854,3352,12753,5740,7013,22404,12496,9908,22022,12965,9057,22088,12532,9556,17,10,7,657,484,173,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Buddhist,20-24,531485,276288,255197,52491,12123,40368,478994,264165,214829,8136,4273,3863,39719,17824,21895,74382,32746,41636,110430,61661,48769,104282,61213,43069,96514,59340,37174,83,53,30,4057,3258,799,41388,23795,17593,3,2,1
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Buddhist,25-29,494074,247023,247051,77730,16152,61578,416344,230871,185473,8884,4558,4326,49091,20310,28781,71970,30193,41777,84470,46992,37478,81926,48882,33044,61413,40549,20864,62,48,14,2482,2168,314,56042,37167,18875,4,4,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Buddhist,30-34,429942,219357,210585,102086,24459,77627,327856,194898,132958,8553,4582,3971,62395,28911,33484,64180,29846,34334,56887,35334,21553,55097,36594,18503,38419,27658,10761,40,36,4,1510,1349,161,40773,30586,10187,2,2,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Buddhist,35-59,1346785,689159,657626,488809,127467,361342,857976,561692,296284,27506,16081,11425,252828,144952,107876,199670,114051,85619,115061,79958,35103,132843,100547,32296,55194,43932,11262,74,55,19,2730,2366,364,72065,59747,12318,5,3,2
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Buddhist,60+,513199,233332,279867,368394,114560,253834,144805,118772,26033,10049,6723,3326,78375,64357,14018,28483,22871,5612,7860,6649,1211,12247,11140,1107,2985,2680,305,27,22,5,507,416,91,4272,3914,358,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Buddhist,Age not stated,6130,3369,2761,3198,1494,1704,2932,1875,1057,789,526,263,658,406,252,516,305,211,346,219,127,282,186,96,191,125,66,0,0,0,5,4,1,145,104,41,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,Total,1301843,670236,631607,185242,80736,104506,1116601,589500,527101,15883,8130,7753,138982,62343,76639,181437,79739,101698,118640,60587,58053,275419,151586,123833,158476,91200,67276,811,460,351,15468,12675,2793,211476,122773,88703,9,7,2
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,0-6,131116,70425,60691,131116,70425,60691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,7,19567,10234,9333,2386,1228,1158,17181,9006,8175,58,31,27,17123,8975,8148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,8,21660,11608,10052,792,425,367,20868,11183,9685,25,9,16,20843,11174,9669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,9,19813,10572,9241,392,196,196,19421,10376,9045,33,20,13,17977,9672,8305,1411,684,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,10,25876,13696,12180,317,159,158,25559,13537,12022,46,23,23,16046,8689,7357,9467,4825,4642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,11,22264,11722,10542,203,91,112,22061,11631,10430,21,13,8,4751,2650,2101,17289,8968,8321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,12,25417,13492,11925,249,117,132,25168,13375,11793,26,17,9,1346,796,550,21461,11383,10078,2335,1179,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,13,22580,11690,10890,154,71,83,22426,11619,10807,33,20,13,438,270,168,13789,7368,6421,8166,3961,4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,14,22793,12026,10767,194,89,105,22599,11937,10662,25,14,11,336,179,157,5455,3187,2268,16783,8557,8226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,15,23079,12275,10804,229,109,120,22850,12166,10684,48,25,23,364,209,155,1860,1145,715,13169,7224,5945,7409,3563,3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,16,23219,12117,11102,186,81,105,23033,12036,10997,81,49,32,291,158,133,956,550,406,5815,3357,2458,15890,7922,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,17,22050,11590,10460,159,79,80,21891,11511,10380,95,50,45,256,142,114,673,387,286,2490,1471,1019,18377,9461,8916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,18,27982,15422,12560,279,123,156,27703,15299,12404,200,117,83,399,224,175,907,533,374,2175,1338,837,8582,5026,3556,14817,7625,7192,32,10,22,590,426,164,0,0,0,1,0,1
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,19,20560,10917,9643,198,93,105,20362,10824,9538,184,103,81,364,199,165,670,337,333,1396,801,595,4494,2496,1998,12726,6522,6204,34,16,18,494,350,144,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,20-24,123181,65129,58052,1524,492,1032,121657,64637,57020,1750,950,800,2069,1159,910,4491,1861,2630,7462,3903,3559,26186,14158,12028,39471,21536,17935,246,103,143,3490,2591,899,36492,18376,18116,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,25-29,115295,57420,57875,1946,510,1436,113349,56910,56439,1891,949,942,2162,971,1191,6452,2050,4402,8294,3621,4673,28634,13898,14736,21726,12102,9624,153,76,77,2813,2241,572,41224,21002,20222,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,30-34,110940,55972,54968,2244,531,1713,108696,55441,53255,1799,945,854,2740,1102,1638,8906,2610,6296,9558,4087,5471,31054,15353,15701,18178,10485,7693,79,49,30,2247,1966,281,34135,18844,15291,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,35-59,388933,200156,188777,16303,2719,13584,372630,197437,175193,6699,3440,3259,22828,6692,16136,54581,17006,37575,33147,16169,16978,114715,64504,50211,45654,28396,17258,218,163,55,4967,4386,581,89814,56675,33139,7,6,1
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,60+,134519,63218,71301,25931,2985,22946,108588,60233,48355,2766,1290,1476,28594,9055,19539,32987,16798,16189,7810,4896,2914,19965,15136,4829,5845,4493,1352,48,42,6,860,710,150,9712,7812,1900,1,1,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Jain,Age not stated,999,555,444,440,213,227,559,342,217,103,65,38,55,27,28,82,47,35,40,23,17,113,69,44,59,41,18,1,1,0,7,5,2,99,64,35,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,Total,236841,119113,117728,86119,34989,51130,150722,84124,66598,2896,1601,1295,36488,21272,15216,26500,14486,12014,17210,9964,7246,25538,13580,11958,13429,7681,5748,181,69,112,1517,1213,304,26960,14257,12703,3,1,2
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,0-6,30957,15956,15001,30957,15956,15001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,7,4194,2100,2094,1255,606,649,2939,1494,1445,18,8,10,2921,1486,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,8,4628,2346,2282,713,307,406,3915,2039,1876,13,8,5,3902,2031,1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,9,4342,2197,2145,409,184,225,3933,2013,1920,13,5,8,3739,1923,1816,181,85,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,10,5433,2786,2647,549,218,331,4884,2568,2316,18,11,7,3832,2013,1819,1034,544,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,11,4167,2198,1969,226,103,123,3941,2095,1846,20,10,10,1621,880,741,2300,1205,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,12,5171,2694,2477,482,174,308,4689,2520,2169,23,10,13,1139,602,537,3338,1806,1532,189,102,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,13,4197,2186,2011,339,119,220,3858,2067,1791,22,10,12,472,244,228,2688,1482,1206,676,331,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,14,4421,2245,2176,382,155,227,4039,2090,1949,23,11,12,431,210,221,1851,946,905,1734,923,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,15,4412,2367,2045,511,220,291,3901,2147,1754,33,14,19,413,227,186,1033,585,448,1858,1043,815,563,278,285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,16,4271,2193,2078,566,206,360,3705,1987,1718,33,16,17,378,186,192,715,380,335,1349,759,590,1230,646,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,17,3466,1709,1757,396,125,271,3070,1584,1486,30,17,13,297,154,143,479,246,233,812,431,381,1452,736,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,18,5232,2689,2543,914,277,637,4318,2412,1906,67,35,32,473,242,231,717,421,296,988,589,399,1067,619,448,986,495,491,1,1,0,19,10,9,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,19,3091,1534,1557,432,124,308,2659,1410,1249,38,19,19,256,125,131,374,209,165,484,262,222,524,295,229,958,482,476,4,4,0,21,14,7,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,20-24,18840,9546,9294,3935,1173,2762,14905,8373,6532,245,141,104,1758,930,828,2122,1128,994,2540,1551,989,2439,1469,970,2853,1684,1169,10,4,6,163,129,34,2775,1337,1438,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,25-29,18023,8943,9080,5255,1602,3653,12768,7341,5427,320,157,163,1930,1126,804,1805,962,843,1662,1071,591,1936,1165,771,1494,1002,492,9,3,6,147,110,37,3465,1745,1720,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,30-34,16820,8535,8285,6095,2038,4057,10725,6497,4228,329,171,158,2114,1324,790,1406,888,518,1069,733,336,1516,945,571,1076,727,349,13,6,7,137,113,24,3065,1590,1475,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,35-59,62700,31897,30803,22272,7922,14350,40428,23975,16453,999,611,388,8055,5675,2380,4246,2696,1550,2618,1656,962,7804,4241,3563,3666,2110,1556,87,26,61,611,496,115,12341,6464,5877,1,0,1
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,60+,32274,14888,17386,10332,3433,6899,21942,11455,10487,618,322,296,2745,1889,856,2192,896,1296,1223,510,713,6996,3180,3816,2393,1178,1215,57,25,32,419,341,78,5298,3113,2185,1,1,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Total,Other Religious Communities,Age not stated,202,104,98,99,47,52,103,57,46,34,25,9,12,5,7,19,7,12,8,3,5,11,6,5,3,3,0,0,0,0,0,0,0,16,8,8,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,Total,55777647,28458677,27318970,22464377,8746881,13717496,33313270,19711796,13601474,798903,453112,345791,10534166,5766724,4767442,9356219,4993988,4362231,4934453,3029800,1904653,4537526,3069044,1468482,1874261,1364430,509831,2406,2030,376,123938,113437,10501,1151337,919189,232148,61,42,19
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,0-6,8428828,4399083,4029745,8428828,4399083,4029745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,7,1114050,574613,539437,302747,148581,154166,811303,426032,385271,5200,2904,2296,806103,423128,382975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,8,1289033,663994,625039,157763,72063,85700,1131270,591931,539339,4279,2277,2002,1126991,589654,537337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,9,1269969,646513,623456,83009,35299,47710,1186960,611214,575746,3549,1789,1760,1132334,583706,548628,51077,25719,25358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,10,1592903,823955,768948,113763,47555,66208,1479140,776400,702740,5424,2844,2580,1135705,595715,539990,338010,177840,160170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,11,1276443,666028,610415,47940,18348,29592,1228503,647680,580823,3603,1870,1733,417124,217211,199913,807776,428599,379177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,12,1547652,811042,736610,100351,39535,60816,1447301,771507,675794,6538,3361,3177,253926,129762,124164,1131087,607999,523088,55749,30385,25364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,13,1208889,630127,578762,61225,22222,39003,1147664,607905,539759,4824,2400,2424,105995,51169,54826,833384,445605,387779,203461,108731,94730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,14,1244679,660059,584620,79244,29322,49922,1165435,630737,534698,6737,3370,3367,100028,47697,52331,503464,268996,234468,555205,310674,244531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,15,1183364,650569,532795,101157,41872,59285,1082207,608697,473510,9419,4982,4437,101546,52815,48731,269982,144652,125330,557066,325069,231997,144194,81179,63015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,16,1161480,635808,525672,100030,38564,61466,1061450,597244,464206,11489,6020,5469,95739,48418,47321,199766,100437,99329,372589,218465,154124,381867,223904,157963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,17,884582,486386,398196,70068,25262,44806,814514,461124,353390,9880,5201,4679,66814,34045,32769,132785,65182,67603,208276,121297,86979,396759,235399,161360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,18,1344441,746174,598267,161295,53670,107625,1183146,692504,490642,20080,10553,9527,120008,61928,58080,213712,105703,108009,263489,157236,106253,332399,209820,122579,224607,139446,85161,89,64,25,8762,7754,1008,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,19,797105,421559,375546,90903,23816,67087,706202,397743,308459,12770,6259,6511,70150,32757,37393,125870,54397,71473,153662,86822,66840,172461,105484,66977,164066,105703,58363,87,63,24,7134,6257,877,0,0,0,2,1,1
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,20-24,4574262,2401727,2172535,763723,200059,563664,3810539,2201668,1608871,88722,45668,43054,463902,216052,247850,763962,330472,433490,746062,436467,309595,822433,514999,307434,637401,448515,188886,585,447,138,40122,36397,3725,247337,172643,74694,13,8,5
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,25-29,4239973,2082403,2157570,1014372,262299,752073,3225601,1820104,1405497,95302,47894,47408,543235,241999,301236,741277,306780,434497,550214,320505,229709,619992,392418,227574,352837,259995,92842,478,407,71,21305,19920,1385,300946,230173,70773,15,13,2
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,30-34,3944147,1944710,1999437,1254752,347012,907740,2689395,1597698,1091697,96931,50476,46455,646190,316202,329988,678429,311924,366505,392840,255630,137210,443598,311720,131878,199703,158871,40832,346,308,38,13793,13014,779,217559,179550,38009,6,3,3
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,35-59,12886569,6542398,6344171,5539992,1667685,3872307,7346577,4874713,2471864,286146,171682,114464,2417261,1423529,993732,2067691,1218888,848803,803557,597721,205836,1113767,894214,219553,274475,233371,41104,650,577,73,25920,23792,2128,357092,310927,46165,18,12,6
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,60+,5709130,2627443,3081687,3954717,1256640,2698077,1754413,1370803,383610,110102,72544,37558,922618,695830,226788,491586,397057,94529,69214,58851,10363,106911,97699,9212,19768,17476,2292,170,163,7,6792,6208,584,27248,24971,2277,4,4,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,All Religious Communities,Age not stated,80148,44086,36062,38498,17994,20504,41650,26092,15558,17908,11018,6890,8497,5107,3390,6361,3738,2623,3069,1947,1122,3145,2208,937,1404,1053,351,1,1,0,110,95,15,1155,925,230,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,Total,48786036,24890550,23895486,19760687,7693662,12067025,29025349,17196888,11828461,690816,390050,300766,9113208,4986588,4126620,8160738,4355233,3805505,4316527,2652155,1664372,3988572,2706991,1281581,1634675,1193870,440805,2051,1741,310,110646,101714,8932,1008068,808517,199551,48,29,19
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,0-6,7334454,3833832,3500622,7334454,3833832,3500622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,7,969802,501137,468665,264524,129795,134729,705278,371342,333936,4541,2549,1992,700737,368793,331944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,8,1115018,574416,540602,137814,62595,75219,977204,511821,465383,3655,1905,1750,973549,509916,463633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,9,1104645,562563,542082,73300,31014,42286,1031345,531549,499796,3052,1519,1533,984719,507947,476772,43574,22083,21491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,10,1375699,711407,664292,100939,41998,58941,1274760,669409,605351,4605,2343,2262,979768,513846,465922,290386,153219,137167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,11,1110976,579499,531477,42329,16126,26203,1068647,563373,505274,3027,1506,1521,359709,186891,172818,705911,374976,330935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,12,1340390,701603,638787,88393,34671,53722,1251997,666932,585065,5480,2738,2742,215338,109140,106198,983591,529060,454531,47587,25994,21593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,13,1053571,549275,504296,53873,19567,34306,999698,529708,469990,4046,1955,2091,90252,42951,47301,726868,388928,337940,178532,95874,82658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,14,1080674,573827,506847,69536,25760,43776,1011138,548067,463071,5692,2794,2898,84503,39928,44575,433283,231446,201837,487659,273899,213760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,15,1031113,567513,463600,88953,36876,52077,942160,530637,411523,8144,4293,3851,86939,44939,42000,230897,123574,107323,489515,286017,203498,126665,71814,54851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,16,1008859,553684,455175,87471,33719,53752,921388,519965,401423,9979,5252,4727,81336,41039,40297,169842,85393,84449,324280,190276,134004,335951,198005,137946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,17,771662,425057,346605,61592,22269,39323,710070,402788,307282,8643,4562,4081,57085,29084,28001,113542,55583,57959,180936,105213,75723,349864,208346,141518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,18,1165521,648072,517449,140762,46732,94030,1024759,601340,423419,17448,9156,8292,101480,52304,49176,181301,89564,91737,227626,135708,91918,289883,183376,106507,198962,124089,74873,77,56,21,7982,7087,895,0,0,0,0,0,0
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,19,697157,368465,328692,80639,20951,59688,616518,347514,269004,11160,5419,5741,60341,28055,32286,108693,46739,61954,133807,75335,58472,150827,92363,58464,145068,93781,51287,76,56,20,6544,5765,779,0,0,0,2,1,1
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,20-24,3997053,2095985,1901068,677955,177386,500569,3319098,1918599,1400499,78019,39903,38116,400507,185101,215406,661386,284049,377337,648533,378786,269747,718155,450352,267803,557783,394072,163711,476,367,109,36246,33058,3188,217981,152904,65077,12,7,5
C-09_All_India,C2909,27,00,0000,State - MAHARASHTRA  27,Rural,Hindu,25-29,3715947,1824014,1891933,901246,235384,665862,2814701,1588630,1226071,83949,42023,41926,472455,210515,261940,649016,267016,382000,480269,279824,200445,541954,343565,198389,305135,225697,79438,409,348,61,18868,17691,1177,262636,201943,60693,10,8,2
