source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40+ | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Total,24-25,60745,9312,58608,7468,6092,1089,8504,1272,17784,2246,14378,1601,7632,864,4189,390,29,6
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Total,26-27,15317,2432,14957,2106,2837,455,2655,400,4722,676,2914,372,1292,148,532,54,5,1
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Total,28-29,9435,1470,9218,1269,1711,245,1458,227,2880,406,1856,221,906,126,403,43,4,1
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Total,30-31,8251,1333,7895,1004,651,82,1282,192,2325,326,1947,227,1148,134,539,42,3,1
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Total,32-33,2014,334,1953,285,380,64,314,50,611,93,421,47,172,25,52,6,3,0
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Total,34+,3854,985,3671,651,503,137,593,138,1217,205,852,133,386,29,112,5,8,4
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Total,Age not stated,15721,17975,13180,12558,0,0,0,0,0,0,0,0,0,0,0,0,13180,12558
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Rural,All ages,590083,667349,560425,589467,72728,82956,80261,85930,162811,171977,117416,121405,64971,65860,52772,52514,9466,8825
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Rural,Less than 10,7552,25211,7107,23240,24,172,32,288,1712,5620,2128,6589,1427,5017,1717,5536,67,18
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Rural,10-11,2586,20972,2330,19119,124,927,202,1652,562,4662,526,4469,342,3275,567,4125,7,9
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Rural,12-13,7574,54832,6861,49706,599,4692,781,6470,1761,14292,1440,10949,990,6719,1286,6567,4,17
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Rural,14-15,36371,159192,33346,142834,3199,17487,3424,20493,8829,42236,7358,30703,4868,17360,5652,14506,16,49
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Rural,16-17,64487,174751,60920,159554,10282,30691,9637,27185,17657,48222,11392,29897,6275,14123,5648,9382,29,54
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Rural,18-19,148473,134159,141494,118240,21960,20595,21138,18744,42329,36141,28454,23651,15243,11539,12316,7522,54,48
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Rural,20-21,174925,61340,166968,48210,18518,5266,24593,7503,49107,14622,37310,11120,20486,5744,16889,3932,65,23
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Rural,22-23,66173,12948,64178,10741,9922,1779,10109,1968,20083,3313,13492,2140,6680,1029,3861,508,31,4
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Rural,24-25,44788,6828,43048,5342,4254,671,6272,898,13037,1623,10106,1146,5794,688,3566,311,19,5
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Rural,26-27,10307,1736,10024,1490,1845,297,1748,282,3186,485,1866,265,948,116,430,44,1,1
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Rural,28-29,6043,1059,5880,913,1052,167,895,160,1831,286,1157,165,643,99,299,35,3,1
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Rural,30-31,5621,1002,5342,750,375,63,831,144,1533,231,1314,167,861,108,426,36,2,1
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Rural,32-33,1272,254,1230,220,222,45,189,35,380,72,272,42,129,21,36,5,2,0
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Rural,34+,2684,768,2538,515,352,104,410,108,804,172,601,102,285,22,79,5,7,2
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Rural,Age not stated,11227,12297,9159,8593,0,0,0,0,0,0,0,0,0,0,0,0,9159,8593
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Urban,All ages,133011,141164,127770,122503,15807,16570,17921,17754,36288,35252,30404,28077,15958,14006,7284,6823,4108,4021
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Urban,Less than 10,1630,5070,1544,4630,3,15,7,47,294,1060,539,1343,313,1139,380,1022,8,4
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Urban,10-11,655,4009,602,3493,7,47,26,187,142,825,137,944,116,800,173,686,1,4
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Urban,12-13,1364,9714,1231,8375,41,388,88,1011,276,2500,280,2203,274,1466,270,804,2,3
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Urban,14-15,5171,29412,4720,25451,273,2035,401,3295,1131,7660,1126,6652,968,3912,821,1882,0,15
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Urban,16-17,9272,32634,8754,29140,1060,5409,1296,5015,2527,9022,1875,6202,1347,2599,647,883,2,10
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Urban,18-19,24185,29847,23109,26390,3222,5239,3430,4529,6613,7950,5270,5704,3154,2192,1399,770,21,6
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Urban,20-21,37534,16366,36147,13724,4189,1818,5160,2260,10461,4060,9338,3570,4986,1413,1985,594,28,9
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Urban,22-23,19805,4215,19402,3782,2938,894,3052,758,6076,1092,4787,745,1924,213,618,78,7,2
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Urban,24-25,15957,2484,15560,2126,1838,418,2232,374,4747,623,4272,455,1838,176,623,79,10,1
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Urban,26-27,5010,696,4933,616,992,158,907,118,1536,191,1048,107,344,32,102,10,4,0
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Urban,28-29,3392,411,3338,356,659,78,563,67,1049,120,699,56,263,27,104,8,1,0
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Urban,30-31,2630,331,2553,254,276,19,451,48,792,95,633,60,287,26,113,6,1,0
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Urban,32-33,742,80,723,65,158,19,125,15,231,21,149,5,43,4,16,1,1,0
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Urban,34+,1170,217,1133,136,151,33,183,30,413,33,251,31,101,7,33,0,1,2
C-04_(SC)_India,C1204SC,20,00,0000,State - JHARKHAND  20,Urban,Age not stated,4494,5678,4021,3965,0,0,0,0,0,0,0,0,0,0,0,0,4021,3965
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Total,All ages,1415124,1637982,1353166,1391502,153930,164978,194077,205015,386946,406143,277459,283347,161257,161183,149961,140498,29536,30338
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Total,Less than 10,12143,26010,11442,21140,2,9,11,50,1302,4804,3757,6187,2616,4340,3688,5694,66,56
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Total,10-11,1196,11402,1076,9076,10,60,54,325,246,1871,252,1899,150,1650,352,3232,12,39
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Total,12-13,1455,40474,1213,33445,16,654,72,2613,260,9332,236,8006,174,5613,453,7211,2,16
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Total,14-15,8731,250490,7203,210083,270,8433,487,19262,1763,59630,1466,51115,1032,33188,2171,38371,14,84
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Total,16-17,32023,375111,28838,326280,2377,38393,3360,49227,9097,107027,5709,67719,3415,35614,4853,28160,27,140
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Total,18-19,139588,424634,129563,369817,12004,56347,16008,61441,38542,113568,27952,72894,15765,37477,19193,27952,99,138
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Total,20-21,359939,311190,340090,256910,28860,31749,43961,44647,98217,73898,76147,52718,42449,30271,50162,23512,294,115
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Total,22-23,281225,83427,273309,74191,36682,17052,43633,15770,86354,20299,55476,11842,28764,6027,22239,3170,161,31
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Total,24-25,300322,47049,291029,39178,31804,7069,42168,7382,85909,10343,61818,7132,38148,4774,31007,2460,175,18
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Total,26-27,96147,11026,94611,9937,18417,2883,18897,2088,27867,2388,15910,1466,8652,819,4824,285,44,8
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Total,28-29,66134,6330,65021,5420,12565,1337,12217,1043,17616,1349,11109,885,7378,599,4100,206,36,1
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Total,30-31,52277,4895,50786,3636,5528,412,8756,704,12236,878,10157,827,8661,614,5405,195,43,6
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Total,32-33,12451,1066,12228,866,2879,223,2190,163,2936,214,2346,189,1349,59,524,16,4,2
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Total,34+,18909,2912,18232,1847,2516,357,2263,300,4601,542,5124,468,2704,138,990,34,34,8
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Total,Age not stated,32584,41966,28525,29676,0,0,0,0,0,0,0,0,0,0,0,0,28525,29676
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Rural,All ages,1257897,1457879,1201623,1240947,134877,145285,170443,181172,341757,360447,246274,252831,145540,146116,138722,130175,24010,24921
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Rural,Less than 10,10641,23267,10017,18923,2,8,9,43,1145,4270,3213,5477,2300,3871,3291,5203,57,51
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Rural,10-11,1050,10077,940,8020,8,53,46,273,205,1606,218,1631,133,1459,320,2963,10,35
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Rural,12-13,1259,35067,1043,29018,14,570,59,2197,218,7971,198,6817,148,4923,404,6527,2,13
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Rural,14-15,7582,222519,6240,187428,246,7457,420,16937,1481,52671,1235,45235,886,29682,1960,35372,12,74
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Rural,16-17,28540,336943,25613,293743,2097,34110,2915,44008,7971,95765,5060,60876,3056,32608,4490,26245,24,131
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Rural,18-19,126186,381774,116985,332939,10643,50209,14275,54863,34662,101669,25195,65613,14313,34300,17806,26170,91,115
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Rural,20-21,327729,278767,309427,230074,25820,28038,39566,39541,89067,65554,69060,47324,38822,27625,46830,21897,262,95
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Rural,22-23,253302,72812,246118,64735,32971,14668,39128,13587,77414,17639,49663,10441,26152,5448,20648,2924,142,28
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Rural,24-25,267398,40316,259020,33484,28112,5877,37382,6233,75669,8793,54541,6109,34452,4231,28709,2224,155,17
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Rural,26-27,82259,9193,80879,8274,15741,2360,16040,1678,23534,2000,13479,1260,7662,720,4388,250,35,6
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Rural,28-29,55252,5306,54280,4552,10439,1092,10003,854,14294,1119,9298,768,6503,532,3711,186,32,1
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Rural,30-31,43947,4159,42608,3072,4445,343,7127,568,9906,740,8667,703,7585,543,4842,169,36,6
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Rural,32-33,10063,899,9878,735,2287,185,1681,135,2316,178,1978,166,1159,54,454,15,3,2
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Rural,34+,16034,2545,15452,1609,2052,315,1792,255,3875,472,4469,411,2369,120,869,30,26,6
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Rural,Age not stated,26655,34235,23123,24341,0,0,0,0,0,0,0,0,0,0,0,0,23123,24341
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Urban,All ages,157227,180103,151543,150555,19053,19693,23634,23843,45189,45696,31185,30516,15717,15067,11239,10323,5526,5417
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Urban,Less than 10,1502,2743,1425,2217,0,1,2,7,157,534,544,710,316,469,397,491,9,5
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Urban,10-11,146,1325,136,1056,2,7,8,52,41,265,34,268,17,191,32,269,2,4
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Urban,12-13,196,5407,170,4427,2,84,13,416,42,1361,38,1189,26,690,49,684,0,3
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Urban,14-15,1149,27971,963,22655,24,976,67,2325,282,6959,231,5880,146,3506,211,2999,2,10
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Urban,16-17,3483,38168,3225,32537,280,4283,445,5219,1126,11262,649,6843,359,3006,363,1915,3,9
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Urban,18-19,13402,42860,12578,36878,1361,6138,1733,6578,3880,11899,2757,7281,1452,3177,1387,1782,8,23
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Urban,20-21,32210,32423,30663,26836,3040,3711,4395,5106,9150,8344,7087,5394,3627,2646,3332,1615,32,20
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Urban,22-23,27923,10615,27191,9456,3711,2384,4505,2183,8940,2660,5813,1401,2612,579,1591,246,19,3
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Urban,24-25,32924,6733,32009,5694,3692,1192,4786,1149,10240,1550,7277,1023,3696,543,2298,236,20,1
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Urban,26-27,13888,1833,13732,1663,2676,523,2857,410,4333,388,2431,206,990,99,436,35,9,2
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Urban,28-29,10882,1024,10741,868,2126,245,2214,189,3322,230,1811,117,875,67,389,20,4,0
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Urban,30-31,8330,736,8178,564,1083,69,1629,136,2330,138,1490,124,1076,71,563,26,7,0
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Urban,32-33,2388,167,2350,131,592,38,509,28,620,36,368,23,190,5,70,1,1,0
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Urban,34+,2875,367,2780,238,464,42,471,45,726,70,655,57,335,18,121,4,8,2
C-04_(SC)_India,C1204SC,21,00,0000,State - ORISSA  21,Urban,Age not stated,5929,7731,5402,5335,0,0,0,0,0,0,0,0,0,0,0,0,5402,5335
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,All ages,543659,646187,513093,538077,61344,65994,67503,71291,136396,145944,102497,109346,66850,69232,70335,67692,8168,8578
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,Less than 10,16656,44239,15072,36442,29,67,74,202,1635,5213,3338,8639,3177,8188,6788,14109,31,24
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,10-11,9154,23882,8067,18650,61,197,124,520,989,3331,1482,4192,1559,3940,3841,6454,11,16
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,12-13,13325,45775,11863,36501,160,722,325,2406,1958,9441,2515,9164,2374,7017,4510,7735,21,16
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,14-15,32902,109725,29310,88070,746,4763,1465,9399,6021,25866,6249,20493,5672,13926,9122,13572,35,51
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,16-17,52474,162879,48272,139031,3710,19918,5222,21431,13922,43054,10115,27424,7171,15615,8069,11495,63,94
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,18-19,125252,165412,118340,143858,13578,25792,16046,24582,34886,41653,23952,27139,15531,14435,14254,10183,93,74
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,20-21,158991,56528,151996,45242,18741,8147,22595,8106,43353,11884,31412,8949,19201,4678,16575,3453,119,25
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,22-23,60523,13360,58958,12010,10643,3413,10061,2623,16944,2985,11385,1793,6087,765,3784,424,54,7
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,24-25,37089,6283,36017,5503,6387,1512,6260,1101,9605,1399,7343,878,3890,417,2507,191,25,5
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,26-27,11428,1968,11269,1821,3327,746,2346,360,2848,385,1699,222,748,78,294,30,7,0
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,28-29,7438,1151,7342,1050,2189,335,1422,240,1825,239,1114,157,563,56,221,22,8,1
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,30-31,4969,897,4788,770,852,134,909,157,1221,229,1012,156,528,77,259,17,7,0
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,32-33,1508,280,1470,261,439,87,266,58,389,73,244,30,96,11,35,2,1,0
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,34+,2765,864,2642,604,482,161,388,106,800,192,637,110,253,29,76,5,6,1
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Total,Age not stated,9185,12944,7687,8264,0,0,0,0,0,0,0,0,0,0,0,0,7687,8264
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,All ages,429728,514733,403744,426705,47102,51119,51779,55114,104485,113132,78380,85059,54255,56784,62027,59445,5716,6052
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,Less than 10,14661,38110,13199,31250,29,60,66,178,1409,4342,2750,7138,2746,6875,6173,12634,26,23
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,10-11,8126,20111,7129,15577,57,184,103,433,856,2716,1284,3330,1336,3223,3483,5679,10,12
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,12-13,11884,37449,10549,29712,147,623,277,1931,1721,7419,2187,7175,2074,5822,4124,6727,19,15
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,14-15,28307,86045,25188,68777,653,3955,1252,7453,5042,19755,5194,15220,4842,10866,8171,11485,34,43
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,16-17,44396,131804,40759,112337,3169,16058,4353,17044,11441,33952,8406,21819,6081,13132,7254,10255,55,77
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,18-19,105153,135576,99170,117646,11431,20697,13449,19734,28739,33550,19620,22018,13152,12372,12702,9219,77,56
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,20-21,128419,41011,122588,32181,15312,5760,18401,5608,34375,8128,24388,6264,15637,3506,14381,2894,94,21
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,22-23,43974,8695,42713,7674,7862,2107,7213,1618,11810,1853,7877,1180,4715,552,3196,358,40,6
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,24-25,23553,3681,22764,3146,4361,867,3987,609,5665,764,4360,505,2470,261,1905,136,16,4
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,26-27,6278,1063,6171,961,2021,380,1247,175,1412,204,844,123,429,59,213,20,5,0
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,28-29,3731,684,3671,613,1198,199,691,138,838,134,501,88,291,33,150,20,2,1
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,30-31,2426,542,2298,456,397,66,410,86,550,140,476,94,264,58,197,12,4,0
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,32-33,714,163,695,149,197,47,126,29,176,43,115,24,55,4,26,2,0,0
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,34+,1607,654,1519,433,268,116,204,78,451,132,378,81,163,21,52,4,3,1
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Rural,Age not stated,6499,9145,5331,5793,0,0,0,0,0,0,0,0,0,0,0,0,5331,5793
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,All ages,113931,131454,109349,111372,14242,14875,15724,16177,31911,32812,24117,24287,12595,12448,8308,8247,2452,2526
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,Less than 10,1995,6129,1873,5192,0,7,8,24,226,871,588,1501,431,1313,615,1475,5,1
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,10-11,1028,3771,938,3073,4,13,21,87,133,615,198,862,223,717,358,775,1,4
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,12-13,1441,8326,1314,6789,13,99,48,475,237,2022,328,1989,300,1195,386,1008,2,1
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,14-15,4595,23680,4122,19293,93,808,213,1946,979,6111,1055,5273,830,3060,951,2087,1,8
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,16-17,8078,31075,7513,26694,541,3860,869,4387,2481,9102,1709,5605,1090,2483,815,1240,8,17
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,18-19,20099,29836,19170,26212,2147,5095,2597,4848,6147,8103,4332,5121,2379,2063,1552,964,16,18
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,20-21,30572,15517,29408,13061,3429,2387,4194,2498,8978,3756,7024,2685,3564,1172,2194,559,25,4
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,22-23,16549,4665,16245,4336,2781,1306,2848,1005,5134,1132,3508,613,1372,213,588,66,14,1
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,24-25,13536,2602,13253,2357,2026,645,2273,492,3940,635,2983,373,1420,156,602,55,9,1
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,26-27,5150,905,5098,860,1306,366,1099,185,1436,181,855,99,319,19,81,10,2,0
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,28-29,3707,467,3671,437,991,136,731,102,987,105,613,69,272,23,71,2,6,0
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,30-31,2543,355,2490,314,455,68,499,71,671,89,536,62,264,19,62,5,3,0
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,32-33,794,117,775,112,242,40,140,29,213,30,129,6,41,7,9,0,1,0
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,34+,1158,210,1123,171,214,45,184,28,349,60,259,29,90,8,24,1,3,0
C-04_(SC)_India,C1204SC,22,00,0000,State - CHHATTISGARH  22,Urban,Age not stated,2686,3799,2356,2471,0,0,0,0,0,0,0,0,0,0,0,0,2356,2471
C-04_(SC)_India,C1204SC,23,00,0000,State - MADHYA PRADESH  23,Total,All ages,2161536,2369476,2036740,2072553,267207,280976,274318,278521,563985,572592,408616,413822,233874,237574,253652,255613,35088,33455
C-04_(SC)_India,C1204SC,23,00,0000,State - MADHYA PRADESH  23,Total,Less than 10,43141,139196,40218,127573,934,2751,1568,4258,9001,26838,10924,33869,7421,25246,10240,34387,130,224
C-04_(SC)_India,C1204SC,23,00,0000,State - MADHYA PRADESH  23,Total,10-11,41573,143436,38054,126648,2118,5945,2721,7927,8525,28724,9118,30216,6271,21566,9206,32053,95,217
C-04_(SC)_India,C1204SC,23,00,0000,State - MADHYA PRADESH  23,Total,12-13,70696,251677,65120,222089,4476,14896,5670,22907,17124,62902,15711,51537,9546,32112,12476,37375,117,360
C-04_(SC)_India,C1204SC,23,00,0000,State - MADHYA PRADESH  23,Total,14-15,216162,527281,196713,448629,13508,44383,16938,54676,49934,129542,45466,95990,30082,57071,40396,66243,389,724
C-04_(SC)_India,C1204SC,23,00,0000,State - MADHYA PRADESH  23,Total,16-17,260621,543831,243570,490560,34805,92160,33552,81114,71421,147878,46651,87948,26766,43447,29951,37255,424,758
C-04_(SC)_India,C1204SC,23,00,0000,State - MADHYA PRADESH  23,Total,18-19,491267,461214,465443,414757,72333,79164,68006,68931,137957,120825,88644,75870,47989,37528,49682,31845,832,594
C-04_(SC)_India,C1204SC,23,00,0000,State - MADHYA PRADESH  23,Total,20-21,594217,186602,563238,146870,67915,24243,79947,25536,159743,39457,116552,28326,65242,15322,72793,13746,1046,240
C-04_(SC)_India,C1204SC,23,00,0000,State - MADHYA PRADESH  23,Total,22-23,192762,40038,187572,36495,34124,9793,31378,7660,55182,9348,35243,5474,18132,2671,13161,1501,352,48
C-04_(SC)_India,C1204SC,23,00,0000,State - MADHYA PRADESH  23,Total,24-25,127869,18668,123505,16413,17580,4053,19475,3232,34070,4000,25834,2627,14604,1612,11727,869,215,20
C-04_(SC)_India,C1204SC,23,00,0000,State - MADHYA PRADESH  23,Total,26-27,33617,5258,33020,4951,9107,1845,6464,1015,8661,1135,5104,582,2469,285,1165,85,50,4
C-04_(SC)_India,C1204SC,23,00,0000,State - MADHYA PRADESH  23,Total,28-29,21598,3236,21179,2984,5696,907,4000,527,5366,700,3356,452,1781,281,938,115,42,2
