source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Religion,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40+ | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Buddhist,20-21,13122,8862,12390,7073,1164,1166,1536,1222,3452,1949,2768,1441,1701,767,1758,522,11,6
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Buddhist,22-23,8562,2427,8331,2202,1131,649,1166,493,2552,570,1867,293,989,129,613,67,13,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Buddhist,24-25,6844,1220,6664,1077,874,299,1005,247,1896,295,1480,128,822,71,578,36,9,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Buddhist,26-27,2712,429,2673,406,629,164,552,104,790,86,429,41,184,8,86,3,3,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Buddhist,28-29,1921,200,1895,182,480,68,379,33,533,44,303,23,139,12,55,2,6,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Buddhist,30-31,1264,147,1224,124,247,30,274,19,302,34,213,22,124,15,63,4,1,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Buddhist,32-33,357,49,350,37,100,14,82,4,89,9,53,6,15,4,11,0,0,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Buddhist,34+,516,105,497,69,121,19,67,15,149,18,113,12,32,5,14,0,1,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Buddhist,Age not stated,1066,1290,892,826,0,0,0,0,0,0,0,0,0,0,0,0,892,826
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Jain,All ages,138851,151839,133431,134229,15859,16269,17436,17572,35667,35771,28260,28125,16182,16251,16986,17248,3041,2993
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Jain,Less than 10,802,2717,753,2457,1,0,3,6,44,181,263,629,166,611,271,1027,5,3
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Jain,10-11,120,1210,100,952,0,4,1,8,15,71,24,137,22,193,38,535,0,4
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Jain,12-13,235,4267,196,3224,0,5,3,26,17,255,47,500,29,731,99,1703,1,4
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Jain,14-15,1328,16297,984,12107,5,40,10,215,71,1408,154,2475,176,2825,566,5124,2,20
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Jain,16-17,3212,23423,2750,19856,16,442,56,1217,383,4477,527,5637,507,4118,1254,3932,7,33
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Jain,18-19,11019,33147,10047,29891,136,2094,380,3242,1790,9187,2279,8398,2083,4119,3361,2821,18,30
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Jain,20-21,26994,33228,25434,30331,880,4242,1620,5183,5727,10284,6874,6492,4694,2512,5602,1578,37,40
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Jain,22-23,25957,19290,25391,18755,2441,4806,2954,4276,7393,6059,6485,2591,3429,690,2619,307,70,26
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Jain,24-25,30978,9483,30432,9156,4042,2922,4788,2249,9745,2664,6707,857,2939,284,2158,162,53,18
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Jain,26-27,17447,3065,17264,2981,4014,1164,3598,726,5483,736,2655,223,1037,92,445,34,32,6
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Jain,28-29,10569,1092,10462,1031,2734,360,2355,267,3165,263,1335,91,553,38,303,12,17,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Jain,30-31,4636,410,4539,377,1036,99,1185,97,1261,105,517,43,347,25,184,8,9,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Jain,32-33,1245,119,1221,115,331,43,284,25,318,19,162,21,86,6,38,1,2,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Jain,34+,1132,257,1075,188,223,48,199,35,255,62,231,31,114,7,48,4,5,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Jain,Age not stated,3177,3834,2783,2808,0,0,0,0,0,0,0,0,0,0,0,0,2783,2808
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Others,All ages,97986,114415,90895,96545,9713,10601,12903,13813,27096,28929,18528,19470,10905,11490,10174,10571,1576,1671
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Others,Less than 10,998,3239,908,2950,0,2,0,14,174,569,289,885,176,648,263,817,6,15
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Others,10-11,348,1410,317,1226,3,16,14,52,71,277,88,296,61,222,79,361,1,2
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Others,12-13,825,4295,705,3666,28,111,32,268,161,987,162,833,133,633,187,825,2,9
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Others,14-15,3410,14793,2925,12279,150,714,223,1251,740,3676,654,2707,462,1886,689,2030,7,15
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Others,16-17,7972,31884,7064,27276,680,3103,813,4115,2168,8860,1401,5473,942,3138,1044,2521,16,66
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Others,18-19,25153,38804,23194,33564,2423,4580,3316,5738,7399,10679,4641,6416,2852,3400,2495,2700,68,51
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Others,20-21,35497,13203,33310,10271,3515,1372,5188,1661,10246,2840,6864,2138,3822,1196,3588,1050,87,14
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Others,22-23,12739,2872,12192,2461,1597,395,1910,463,3752,695,2536,486,1382,239,985,178,30,5
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Others,24-25,6550,969,6223,784,744,168,918,149,1705,205,1397,126,778,65,661,70,20,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Others,26-27,1278,281,1230,251,306,71,225,48,321,61,187,38,118,29,68,4,5,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Others,28-29,731,176,698,147,156,35,123,25,176,32,113,32,80,15,48,8,2,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Others,30-31,491,103,466,82,43,13,93,14,107,25,108,17,64,6,48,6,3,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Others,32-33,115,30,110,24,22,5,16,6,22,4,36,4,8,4,6,1,0,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Others,34+,239,124,225,74,46,16,32,9,54,19,52,19,27,9,13,0,1,2
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Total,Others,Age not stated,1640,2232,1328,1490,0,0,0,0,0,0,0,0,0,0,0,0,1328,1490
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,All Religious Communities,All ages,10695536,11684721,10097617,10315216,1294503,1377837,1390959,1426483,2805008,2863624,1992470,2021508,1182268,1197985,1274836,1277945,157573,149834
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,All Religious Communities,Less than 10,188302,572991,175381,528415,3909,10039,6398,16908,39212,111811,47065,136940,32070,105542,46120,146244,607,931
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,All Religious Communities,10-11,164343,529813,150144,472745,8670,22576,11261,32196,34306,107474,34270,108292,24290,79597,36980,121837,367,773
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,All Religious Communities,12-13,287744,1004021,265151,897878,18995,61150,24010,93086,69104,247405,61288,201777,39181,131820,52108,161322,465,1318
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,All Religious Communities,14-15,893510,2269676,814941,1958338,59401,190798,73566,239783,207127,555086,183070,406835,122256,256732,167999,306114,1522,2990
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,All Religious Communities,16-17,1218459,2864848,1139692,2597352,159745,443945,159340,417507,331974,780749,216804,478131,126769,251905,143005,221052,2055,4063
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,All Religious Communities,18-19,2574768,2824050,2443619,2553823,362851,438427,361878,419013,723950,750938,462889,475759,260951,249988,266630,215723,4470,3975
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,All Religious Communities,20-21,3223325,1057546,3062933,838488,360070,131158,441990,141433,874423,224264,626446,160725,361055,92458,393111,87137,5838,1313
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,All Religious Communities,22-23,1016388,221390,986898,200154,163504,46561,160523,41256,287045,52390,187309,31255,104741,17035,81873,11340,1903,317
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,All Religious Communities,24-25,601942,90361,579582,78377,79882,18125,90573,15292,154385,19239,115426,12666,73577,7830,64686,5114,1053,111
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,All Religious Communities,26-27,143084,24550,140144,23025,37678,7586,27318,4580,35597,5432,20534,2934,11847,1724,6930,724,240,45
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,All Religious Communities,28-29,87857,15419,85873,14317,22342,3867,16212,2441,20684,3515,12718,2350,8582,1503,5154,615,181,26
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,All Religious Communities,30-31,71379,10574,67348,8584,8408,1210,11331,1480,15045,2380,13471,1760,11258,1209,7658,523,177,22
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,All Religious Communities,32-33,15539,2939,15040,2636,4038,767,2560,467,3628,663,2564,467,1500,208,712,63,38,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,All Religious Communities,34+,35301,10939,32414,7204,5010,1628,3999,1041,8528,2278,8616,1617,4191,434,1870,137,200,69
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,All Religious Communities,Age not stated,173595,185604,138457,133880,0,0,0,0,0,0,0,0,0,0,0,0,138457,133880
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Hindu,All ages,10206510,11137720,9632422,9839628,1234680,1314444,1325987,1359472,2673472,2728945,1899758,1927405,1129460,1144656,1220217,1223575,148848,141131
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Hindu,Less than 10,183295,556336,170681,513155,3884,9962,6353,16739,38289,108611,45530,132518,31168,102311,44888,142133,569,881
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Hindu,10-11,161889,517873,147877,462062,8579,22178,11134,31645,33740,105090,33736,105847,23906,77739,36426,118821,356,742
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Hindu,12-13,282755,975673,260566,872717,18706,59822,23649,90689,67910,240478,60187,196175,38486,127972,51175,156295,453,1286
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Hindu,14-15,872761,2181140,796050,1882898,58185,185411,71878,231544,202267,533825,178913,390382,119457,245989,163877,292876,1473,2871
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Hindu,16-17,1182758,2730915,1106517,2478438,155473,426439,154825,399311,322012,743963,210480,454816,123030,239594,138715,210448,1982,3867
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Hindu,18-19,2473309,2670031,2347464,2416877,349989,415956,348205,396983,694860,709553,444034,449299,250300,236758,255833,204533,4243,3795
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Hindu,20-21,3060755,986615,2907914,781319,342576,122091,420572,131921,829718,208633,593610,149544,342933,86537,372977,81347,5528,1246
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Hindu,22-23,947499,203419,919892,183892,153034,42643,150229,37816,266853,48083,174196,28739,97589,15822,76230,10493,1761,296
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Hindu,24-25,555049,82508,534206,71496,73820,16427,83646,13805,141905,17551,106056,11658,68187,7244,59631,4707,961,104
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Hindu,26-27,130265,22209,127568,20826,34404,6781,24734,4099,32239,4971,18734,2679,10891,1586,6346,669,220,41
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Hindu,28-29,79830,14103,78000,13102,20286,3476,14620,2194,18813,3254,11542,2183,7873,1395,4704,575,162,25
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Hindu,30-31,65298,9711,61502,7877,7582,1092,10217,1350,13679,2175,12406,1631,10391,1119,7069,491,158,19
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Hindu,32-33,14038,2682,13577,2408,3624,680,2301,422,3304,618,2309,436,1364,193,638,58,37,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Hindu,34+,32588,10199,29851,6668,4538,1486,3624,954,7883,2140,8025,1498,3885,397,1708,129,188,64
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Hindu,Age not stated,164421,174306,130757,125893,0,0,0,0,0,0,0,0,0,0,0,0,130757,125893
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Muslim,All ages,301091,332412,289240,293688,39953,42289,41005,41835,81888,83128,56629,57053,31230,31276,33070,32707,5465,5400
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Muslim,Less than 10,3187,10803,3039,9958,18,68,37,137,659,2257,987,2901,594,2046,722,2521,22,28
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Muslim,10-11,1835,9022,1713,8187,80,361,102,455,452,1915,393,1895,271,1380,408,2156,7,25
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Muslim,12-13,3601,20113,3390,18217,252,1151,305,1937,951,5321,813,4065,474,2570,586,3154,9,19
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Muslim,14-15,14732,60469,13743,52719,978,4279,1326,6228,3685,15246,3062,11468,1922,6931,2733,8476,37,91
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Muslim,16-17,22749,81159,21609,73746,3195,12729,3224,11994,6593,22671,4053,13661,2141,6696,2352,5885,51,110
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Muslim,18-19,62253,86521,59893,78101,9224,14605,8954,12653,18139,23031,11460,14439,5888,6993,6093,6277,135,103
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Muslim,20-21,100654,40636,96744,32877,11924,5355,13556,5374,27643,8920,20091,6322,10768,3381,12571,3482,191,43
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Muslim,22-23,41108,9357,40200,8461,6988,2084,6331,1772,12124,2191,7372,1298,4008,665,3289,440,88,11
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Muslim,24-25,27707,4340,26909,3785,3583,844,4040,767,7350,952,5458,603,3288,376,3131,239,59,4
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Muslim,26-27,6786,1161,6681,1090,1693,392,1284,221,1793,239,1029,129,536,80,336,27,10,2
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Muslim,28-29,4313,731,4238,686,1057,216,826,140,1000,158,664,89,411,63,271,20,9,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Muslim,30-31,3849,534,3699,433,418,59,640,73,887,125,704,86,623,69,414,20,13,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Muslim,32-33,891,140,868,130,252,50,147,30,190,21,143,19,88,7,47,3,1,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Muslim,34+,1785,446,1691,335,291,96,233,54,422,81,400,78,218,19,117,7,10,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Muslim,Age not stated,5641,6980,4823,4963,0,0,0,0,0,0,0,0,0,0,0,0,4823,4963
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Christian,All ages,12386,13785,11815,12179,1714,1750,1718,1802,3298,3341,2415,2544,1334,1334,1086,1090,250,318
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Christian,Less than 10,133,376,126,343,4,1,1,3,25,72,42,113,24,73,30,80,0,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Christian,10-11,45,158,42,140,2,5,3,6,10,28,14,46,4,26,7,29,2,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Christian,12-13,82,361,75,321,5,14,7,34,16,98,23,74,13,48,10,53,1,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Christian,14-15,335,1324,305,1159,24,89,29,141,96,338,61,269,42,148,53,174,0,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Christian,16-17,921,3032,866,2738,137,408,132,433,265,814,150,561,105,305,76,212,1,5
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Christian,18-19,2507,4101,2378,3681,373,566,357,547,689,1062,463,815,261,377,232,308,3,6
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Christian,20-21,3664,2135,3488,1758,415,248,464,281,997,493,797,363,428,209,377,163,10,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Christian,22-23,1433,843,1395,757,215,138,209,149,415,203,304,156,137,71,112,40,3,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Christian,24-25,1236,503,1195,457,156,107,181,94,332,118,277,76,154,40,95,21,0,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Christian,26-27,600,254,584,236,133,76,122,54,153,50,85,31,57,19,34,5,0,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Christian,28-29,488,135,477,127,117,44,82,24,117,23,91,21,46,12,24,3,0,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Christian,30-31,368,82,361,73,71,25,79,17,101,18,53,8,33,4,24,1,0,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Christian,32-33,130,44,129,41,25,17,18,8,40,10,25,3,14,2,7,1,0,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Christian,34+,171,55,164,47,37,12,34,11,42,14,30,8,16,0,5,0,0,2
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Christian,Age not stated,273,382,230,301,0,0,0,0,0,0,0,0,0,0,0,0,230,301
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Sikh,All ages,13916,14106,13194,12481,1607,1600,1677,1661,3719,3571,2717,2456,1504,1370,1700,1599,270,224
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Sikh,Less than 10,147,365,135,340,1,3,4,8,16,61,50,92,28,80,35,95,1,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Sikh,10-11,64,205,60,187,1,4,6,13,9,39,15,39,17,34,12,57,0,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Sikh,12-13,101,440,95,401,1,11,5,38,25,113,28,94,16,61,20,83,0,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Sikh,14-15,383,1559,338,1347,15,79,33,153,90,385,73,267,59,199,66,261,2,3
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Sikh,16-17,681,2631,621,2391,76,310,86,334,218,780,112,478,55,238,73,251,1,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Sikh,18-19,2145,4257,2039,3896,268,553,262,554,648,1195,394,783,219,394,239,410,9,7
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Sikh,20-21,4631,2786,4389,2287,464,345,538,323,1271,612,976,457,526,240,610,310,4,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Sikh,22-23,2197,912,2124,837,341,161,311,135,613,230,398,150,227,77,230,82,4,2
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Sikh,24-25,1977,394,1900,344,192,71,223,54,490,92,443,65,237,29,310,33,5,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Sikh,26-27,523,128,509,121,114,32,78,28,153,34,85,16,43,5,35,6,1,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Sikh,28-29,316,65,309,61,64,18,51,14,84,8,58,6,30,7,22,8,0,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Sikh,30-31,276,40,260,32,30,4,52,4,57,11,58,6,27,4,34,2,2,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Sikh,32-33,65,12,64,11,19,6,13,0,17,5,6,0,5,0,4,0,0,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Sikh,34+,114,20,110,18,21,3,15,3,28,6,21,3,15,2,10,1,0,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Sikh,Age not stated,296,292,241,208,0,0,0,0,0,0,0,0,0,0,0,0,241,208
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Buddhist,All ages,30708,36553,28782,29610,3361,3568,3735,3944,7530,7795,5844,6081,3927,4049,3915,3777,470,396
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Buddhist,Less than 10,272,983,239,866,0,0,0,1,27,139,80,245,47,195,84,285,1,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Buddhist,10-11,92,587,79,479,0,6,2,16,12,83,19,85,13,99,32,189,1,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Buddhist,12-13,233,1724,189,1398,1,19,6,76,27,271,43,324,35,297,77,408,0,3
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Buddhist,14-15,1112,5316,934,3907,21,161,48,302,169,975,183,802,190,719,322,940,1,8
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Buddhist,16-17,1938,8118,1726,6598,136,629,172,792,453,1971,341,1473,281,974,341,755,2,4
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Buddhist,18-19,5060,11257,4648,9576,434,1310,510,1517,1301,2847,917,2003,709,1150,770,745,7,4
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Buddhist,20-21,9021,5662,8473,4351,754,772,1004,763,2334,1069,1858,883,1222,482,1294,380,7,2
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Buddhist,22-23,5400,1341,5236,1194,672,376,729,275,1524,265,1146,159,691,71,468,47,6,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Buddhist,24-25,3920,569,3783,487,512,149,599,118,982,99,788,56,498,43,400,22,4,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Buddhist,26-27,1349,200,1329,190,348,85,306,51,341,31,188,18,92,2,52,3,2,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Buddhist,28-29,843,93,827,82,258,32,179,15,166,15,118,11,70,8,33,1,3,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Buddhist,30-31,531,70,512,58,119,13,115,11,108,18,81,10,56,4,33,2,0,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Buddhist,32-33,162,20,159,12,55,4,35,0,29,2,27,4,9,2,4,0,0,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Buddhist,34+,223,60,212,40,51,12,30,7,57,10,55,8,14,3,5,0,0,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Buddhist,Age not stated,552,553,436,372,0,0,0,0,0,0,0,0,0,0,0,0,436,372
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Jain,All ages,31085,33707,29567,29342,3242,3337,3729,3733,7616,7510,6274,6198,3747,3644,4423,4405,536,515
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Jain,Less than 10,209,750,200,681,1,0,1,4,13,71,73,168,31,159,79,279,2,0
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Jain,10-11,34,442,23,364,0,3,0,2,2,27,4,54,7,85,10,192,0,1
C-05_India,C1405,23,00,0000,State - MADHYA PRADESH  23,Rural,Jain,12-13,86,1220,74,983,0,4,1,14,3,100,16,179,16,220,38,466,0,0
