source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban,Religion,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40 and above | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,All religious communities,16-17,26,592,23,477,0,13,2,24,3,113,5,149,4,120,9,58,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,All religious communities,18-19,121,1049,107,878,4,95,3,97,31,276,27,215,17,126,25,69,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,All religious communities,20-21,455,721,425,647,16,117,33,102,91,196,103,126,88,73,94,33,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,All religious communities,22-23,605,400,578,373,39,90,47,86,137,115,159,49,127,25,67,8,2,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,All religious communities,24-25,864,228,829,200,74,70,104,53,254,45,197,19,126,10,73,3,1,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,All religious communities,26-27,450,99,441,92,68,32,71,20,124,23,101,12,56,4,21,1,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,All religious communities,28-29,408,51,400,43,89,13,91,7,106,17,59,2,38,3,16,1,1,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,All religious communities,30-31,273,19,259,18,63,5,62,4,65,5,39,4,20,0,8,0,2,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,All religious communities,32-33,90,7,88,7,28,3,22,1,17,2,11,1,4,0,5,0,1,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,All religious communities,34 +,60,11,60,11,18,8,12,1,19,1,6,1,4,0,1,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,All religious communities,Not stated,194,125,191,119,0,0,0,0,0,0,0,0,0,0,0,0,191,119
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Hindu,All ages,198,10,198,10,42,2,43,0,54,4,42,3,7,0,0,1,10,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Hindu,Less than 10,2,1,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Hindu,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Hindu,12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Hindu,14-15,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Hindu,16-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Hindu,18-19,7,0,7,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Hindu,20-21,23,5,23,5,3,2,7,0,4,2,8,1,1,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Hindu,22-23,37,0,37,0,8,0,11,0,8,0,9,0,1,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Hindu,24-25,47,1,47,1,11,0,9,0,17,0,8,1,2,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Hindu,26-27,24,0,24,0,4,0,4,0,9,0,6,0,1,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Hindu,28-29,24,2,24,2,6,0,6,0,7,2,4,0,1,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Hindu,30-31,11,0,11,0,6,0,1,0,4,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Hindu,32-33,8,0,8,0,2,0,3,0,2,0,1,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Hindu,34 +,5,0,5,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Hindu,Not stated,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Muslim,All ages,3360,3836,3212,3244,353,443,401,396,786,836,666,691,483,464,337,296,186,118
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Muslim,Less than 10,26,95,25,82,0,0,0,0,0,6,2,23,6,24,17,29,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Muslim,10-11,2,11,1,6,0,0,0,1,0,2,1,1,0,0,0,2,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Muslim,12-13,0,72,0,46,0,0,0,0,0,5,0,10,0,12,0,19,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Muslim,14-15,4,367,3,256,0,0,0,1,0,34,0,81,0,67,3,73,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Muslim,16-17,26,592,23,477,0,13,2,24,3,113,5,149,4,120,9,58,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Muslim,18-19,114,1049,100,878,3,95,3,97,28,276,24,215,17,126,25,69,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Muslim,20-21,431,716,401,642,13,115,26,102,87,194,95,125,86,73,94,33,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Muslim,22-23,566,400,539,373,31,90,36,86,128,115,150,49,126,25,67,8,1,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Muslim,24-25,810,225,775,197,62,69,94,52,234,45,188,18,124,10,72,3,1,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Muslim,26-27,425,99,416,92,64,32,67,20,114,23,95,12,55,4,21,1,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Muslim,28-29,379,49,371,41,81,13,83,7,99,15,55,2,37,3,15,1,1,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Muslim,30-31,257,19,243,18,56,5,61,4,59,5,37,4,20,0,8,0,2,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Muslim,32-33,82,7,80,7,26,3,19,1,15,2,10,1,4,0,5,0,1,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Muslim,34 +,55,11,55,11,17,8,10,1,19,1,4,1,4,0,1,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Muslim,Not stated,183,124,180,118,0,0,0,0,0,0,0,0,0,0,0,0,180,118
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Christian,All ages,14,0,14,0,4,0,1,0,4,0,3,0,0,0,1,0,1,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Christian,Less than 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Christian,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Christian,12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Christian,14-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Christian,16-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Christian,18-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Christian,20-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Christian,22-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Christian,24-25,3,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Christian,26-27,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Christian,28-29,4,0,4,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Christian,30-31,5,0,5,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Christian,32-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Christian,34 +,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Christian,Not stated,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Sikh,All ages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Sikh,Less than 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Sikh,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Sikh,12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Sikh,14-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Sikh,16-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Sikh,18-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Sikh,20-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Sikh,22-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Sikh,24-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Sikh,26-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Sikh,28-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Sikh,30-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Sikh,32-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Sikh,34 +,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Sikh,Not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Buddhist,All ages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Buddhist,Less than 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Buddhist,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Buddhist,12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Buddhist,14-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Buddhist,16-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Buddhist,18-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Buddhist,20-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Buddhist,22-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Buddhist,24-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Buddhist,26-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Buddhist,28-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Buddhist,30-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Buddhist,32-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Buddhist,34 +,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Buddhist,Not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Jain,All ages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Jain,Less than 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Jain,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Jain,12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Jain,14-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Jain,16-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Jain,18-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Jain,20-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Jain,22-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Jain,24-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Jain,26-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Jain,28-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Jain,30-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Jain,32-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Jain,34 +,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Jain,Not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Other religions and persuasions,All ages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Other religions and persuasions,Less than 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Other religions and persuasions,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Other religions and persuasions,12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Other religions and persuasions,14-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Other religions and persuasions,16-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Other religions and persuasions,18-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Other religions and persuasions,20-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Other religions and persuasions,22-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Other religions and persuasions,24-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Other religions and persuasions,26-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Other religions and persuasions,28-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Other religions and persuasions,30-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Other religions and persuasions,32-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Other religions and persuasions,34 +,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,31,000,Rural,State - LAKSHADWEEP,Other religions and persuasions,Not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,All religious communities,All ages,12577,14270,12184,11898,1388,1499,1461,1503,3234,3047,2678,2624,1637,1611,1184,1070,602,544
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,All religious communities,Less than 10,94,167,90,133,0,0,0,0,2,11,21,43,25,41,42,38,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,All religious communities,10-11,2,52,2,40,0,0,0,1,0,11,1,6,0,9,1,13,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,All religious communities,12-13,6,264,6,159,0,0,0,4,0,9,2,24,1,40,3,82,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,All religious communities,14-15,36,948,30,652,0,3,0,7,3,83,5,159,3,182,19,218,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,All religious communities,16-17,80,1727,71,1317,3,43,3,62,9,300,11,390,9,297,36,225,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,All religious communities,18-19,387,3987,358,3331,9,221,15,364,52,958,58,920,70,566,152,298,2,4
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,All religious communities,20-21,1197,2881,1133,2425,36,321,63,361,249,740,292,587,233,277,259,138,1,1
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,All religious communities,22-23,1582,1532,1534,1397,87,323,110,279,416,450,419,225,291,92,211,27,0,1
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,All religious communities,24-25,2646,1046,2576,951,178,250,258,206,778,254,670,159,447,64,244,18,1,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,All religious communities,26-27,2057,500,2010,470,255,172,282,99,684,121,442,50,252,19,95,9,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,All religious communities,28-29,1781,276,1743,254,291,88,315,63,537,49,387,36,159,16,54,2,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,All religious communities,30-31,1207,160,1166,135,252,37,238,38,310,34,222,18,96,6,48,2,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,All religious communities,32-33,468,45,461,42,146,20,97,7,113,10,71,4,22,1,12,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,All religious communities,34 +,417,65,406,54,131,21,80,12,81,17,77,3,29,1,8,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,All religious communities,Not stated,617,620,598,538,0,0,0,0,0,0,0,0,0,0,0,0,598,538
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Hindu,All ages,869,117,868,114,126,19,131,10,316,30,213,41,45,6,7,3,30,5
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Hindu,Less than 10,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Hindu,10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Hindu,12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Hindu,14-15,4,0,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Hindu,16-17,3,7,3,7,0,0,0,0,2,1,1,3,0,1,0,2,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Hindu,18-19,16,19,16,18,1,3,5,1,4,4,3,8,2,1,1,1,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Hindu,20-21,69,23,69,21,12,4,12,1,19,6,18,10,8,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Hindu,22-23,118,25,118,25,15,1,10,2,44,11,39,10,10,1,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Hindu,24-25,172,15,172,15,16,2,27,2,67,3,52,7,9,1,1,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Hindu,26-27,125,10,125,10,15,3,16,1,53,3,30,1,9,2,2,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Hindu,28-29,132,7,132,7,23,3,21,1,53,2,31,1,3,0,1,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Hindu,30-31,98,5,97,5,23,2,16,2,35,0,20,1,3,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Hindu,32-33,56,1,56,1,10,1,12,0,20,0,14,0,0,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Hindu,34 +,44,0,44,0,11,0,12,0,16,0,4,0,1,0,0,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Hindu,Not stated,30,5,30,5,0,0,0,0,0,0,0,0,0,0,0,0,30,5
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Muslim,All ages,11489,14123,11097,11757,1228,1477,1300,1488,2838,3009,2416,2575,1574,1603,1175,1066,566,539
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Muslim,Less than 10,90,167,86,133,0,0,0,0,2,11,21,43,24,41,39,38,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Muslim,10-11,2,52,2,40,0,0,0,1,0,11,1,6,0,9,1,13,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Muslim,12-13,6,264,6,159,0,0,0,4,0,9,2,24,1,40,3,82,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Muslim,14-15,32,948,26,652,0,3,0,7,0,83,4,159,3,182,19,218,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Muslim,16-17,76,1719,67,1309,2,43,3,62,7,299,10,386,9,296,36,223,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Muslim,18-19,369,3964,340,3309,8,218,10,362,46,953,55,911,68,564,151,297,2,4
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Muslim,20-21,1109,2854,1045,2401,21,317,50,359,223,733,270,576,221,277,259,138,1,1
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Muslim,22-23,1440,1503,1392,1368,68,322,99,275,362,438,373,214,280,91,210,27,0,1
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Muslim,24-25,2436,1025,2366,930,159,247,227,204,699,249,604,150,433,63,243,17,1,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Muslim,26-27,1895,481,1848,453,234,168,258,98,619,115,403,47,241,16,93,9,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Muslim,28-29,1604,268,1566,246,261,85,287,61,465,47,348,35,152,16,53,2,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Muslim,30-31,1086,155,1046,130,224,35,217,36,265,34,200,17,92,6,48,2,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Muslim,32-33,398,44,391,41,133,19,83,7,89,10,52,4,22,1,12,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Muslim,34 +,365,64,354,53,118,20,66,12,61,17,73,3,28,1,8,0,0,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Muslim,Not stated,581,615,562,533,0,0,0,0,0,0,0,0,0,0,0,0,562,533
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Christian,All ages,194,22,194,20,30,3,29,3,68,7,44,5,18,2,1,0,4,0
C-05_All_India,C1905,31,000,Urban,State - LAKSHADWEEP,Christian,Less than 10,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
