source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40 and above | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-04_India,C1404,09,000,State - UTTAR PRADESH,Rural,26-27,595083,158670,579899,148171,134522,44051,105876,28656,144038,33597,99154,21875,60505,13490,32739,5372,3065,1130
C-04_India,C1404,09,000,State - UTTAR PRADESH,Rural,28-29,395428,126743,383083,115444,85655,28410,69118,20084,91544,28082,64360,19498,45694,13283,25131,5344,1581,743
C-04_India,C1404,09,000,State - UTTAR PRADESH,Rural,30-31,283306,59484,267577,49669,35980,8288,46119,8399,59324,11962,54480,10921,44766,7043,25553,2647,1355,409
C-04_India,C1404,09,000,State - UTTAR PRADESH,Rural,32-33,72072,16932,69738,15323,17509,3383,12594,2491,15701,3959,12996,3406,7673,1533,2895,415,370,136
C-04_India,C1404,09,000,State - UTTAR PRADESH,Rural,34 +,126496,42018,116004,30355,20490,5393,14677,3329,28314,10621,31854,8245,14129,1916,5966,622,574,229
C-04_India,C1404,09,000,State - UTTAR PRADESH,Rural,Not stated,2581316,2521404,2255033,2193360,0,0,0,0,0,0,0,0,0,0,0,0,2255033,2193360
C-04_India,C1404,09,000,State - UTTAR PRADESH,Urban,All ages,10211328,10980585,9711696,9800270,1045541,1110061,1210188,1251515,2417702,2467091,2037533,2025136,1143923,1113907,868012,824327,988797,1008233
C-04_India,C1404,09,000,State - UTTAR PRADESH,Urban,Less than 10,123362,201788,117646,181660,73,193,326,767,8917,35310,35073,55792,29197,41493,43036,46279,1024,1826
C-04_India,C1404,09,000,State - UTTAR PRADESH,Urban,10-11,34321,120600,31141,107240,121,501,659,3317,5776,25216,8281,29279,6333,21957,9661,25897,310,1073
C-04_India,C1404,09,000,State - UTTAR PRADESH,Urban,12-13,26389,148109,23404,126782,201,1044,867,6532,4628,28822,5863,31777,4372,24612,7275,32913,198,1082
C-04_India,C1404,09,000,State - UTTAR PRADESH,Urban,14-15,88401,564855,74351,466986,1207,10086,3449,31181,14118,112176,16788,118562,13801,86812,24461,104686,527,3483
C-04_India,C1404,09,000,State - UTTAR PRADESH,Urban,16-17,237972,1336445,210323,1171155,10647,89811,18866,138059,55458,347082,46638,282013,32751,163099,44391,142010,1572,9081
C-04_India,C1404,09,000,State - UTTAR PRADESH,Urban,18-19,964704,3099079,891469,2832056,75104,325319,103597,393376,249568,843753,206194,670690,123880,342919,127618,237484,5508,18515
C-04_India,C1404,09,000,State - UTTAR PRADESH,Urban,20-21,2599616,2334866,2458284,2061146,220432,267884,307384,316537,699617,574485,603687,479972,331121,248735,279522,157279,16521,16254
C-04_India,C1404,09,000,State - UTTAR PRADESH,Urban,22-23,1788654,1014222,1733851,943205,212492,180826,247851,173473,508921,257207,410739,187658,209669,93171,132066,42449,12113,8421
C-04_India,C1404,09,000,State - UTTAR PRADESH,Urban,24-25,1601051,604157,1547263,547778,191791,118499,218952,103443,426731,141069,368929,99709,209172,56681,121107,23573,10581,4804
C-04_India,C1404,09,000,State - UTTAR PRADESH,Urban,26-27,671123,218575,658313,206545,130180,61370,116261,42304,178142,49500,130517,30940,67895,15185,30422,5251,4896,1995
C-04_India,C1404,09,000,State - UTTAR PRADESH,Urban,28-29,467198,125480,456906,115658,95702,31811,83897,23154,119075,27892,86250,18723,47984,9770,21335,3403,2663,905
C-04_India,C1404,09,000,State - UTTAR PRADESH,Urban,30-31,346267,69360,334720,59186,54333,12344,63494,12111,85433,14178,67184,11283,43194,6534,18880,2207,2202,529
C-04_India,C1404,09,000,State - UTTAR PRADESH,Urban,32-33,115517,21009,112982,19075,27177,5303,22512,3774,28239,4543,20627,3530,10153,1361,3492,388,782,176
C-04_India,C1404,09,000,State - UTTAR PRADESH,Urban,34 +,137128,27597,131936,21870,26081,5070,22073,3487,33079,5858,30763,5208,14401,1578,4746,508,793,161
C-04_India,C1404,09,000,State - UTTAR PRADESH,Urban,Not stated,1009625,1094443,929107,939928,0,0,0,0,0,0,0,0,0,0,0,0,929107,939928
C-04_India,C1404,10,000,State - BIHAR,Total,All ages,23814413,25882957,22716906,23585141,2587834,2904225,3108500,3318929,6109422,6539639,4333606,4501372,2651198,2705944,2643238,2566114,1283108,1048918
C-04_India,C1404,10,000,State - BIHAR,Total,Less than 10,268860,579203,257419,538318,298,911,1028,3616,35393,148227,70826,156237,57922,100724,90951,126776,1001,1827
C-04_India,C1404,10,000,State - BIHAR,Total,10-11,48856,174461,44211,156257,600,2648,1777,8534,10334,38165,10787,33543,6929,25175,13420,47232,364,960
C-04_India,C1404,10,000,State - BIHAR,Total,12-13,74869,457615,64557,404195,2232,12806,4150,32886,14664,100322,13157,82538,9596,65200,20462,108951,296,1492
C-04_India,C1404,10,000,State - BIHAR,Total,14-15,335811,2049717,284806,1804658,14315,98836,21151,182179,62870,476664,54489,375008,43037,277857,87899,389097,1045,5017
C-04_India,C1404,10,000,State - BIHAR,Total,16-17,929028,4854972,836142,4431644,73952,552764,99649,644237,221778,1297307,156760,858489,110210,535221,171247,532259,2546,11367
C-04_India,C1404,10,000,State - BIHAR,Total,18-19,3391725,10695829,3186513,10016625,378550,1504840,437329,1572578,900940,3011240,612335,1931341,378448,1068754,470501,902111,8410,25761
C-04_India,C1404,10,000,State - BIHAR,Total,20-21,8246531,4154260,7888388,3663229,949971,448025,1174761,584877,2281222,1032034,1577704,768577,909134,452879,975248,367448,20348,9389
C-04_India,C1404,10,000,State - BIHAR,Total,22-23,4562535,981710,4444923,895959,593853,157407,680391,169249,1330962,250609,890508,163922,523383,96849,415626,55380,10200,2543
C-04_India,C1404,10,000,State - BIHAR,Total,24-25,2739591,472538,2654150,413762,282513,67836,383671,74319,751187,109745,574304,79586,375470,53800,281026,27315,5979,1161
C-04_India,C1404,10,000,State - BIHAR,Total,26-27,727471,122337,715248,113537,121533,27929,124642,21476,202950,30680,135737,18523,84132,10809,44706,3787,1548,333
C-04_India,C1404,10,000,State - BIHAR,Total,28-29,500735,91547,491507,82879,84849,19104,82610,14268,133055,22121,94499,14529,63383,9465,31937,3047,1174,345
C-04_India,C1404,10,000,State - BIHAR,Total,30-31,376486,51184,364691,42510,42173,5713,58616,6755,94348,11172,79465,10136,59418,6581,29828,2002,843,151
C-04_India,C1404,10,000,State - BIHAR,Total,32-33,107210,12817,105347,11377,20795,2245,18418,1708,29101,3288,21368,2672,11459,1114,3975,300,231,50
C-04_India,C1404,10,000,State - BIHAR,Total,34 +,156716,30089,150220,21748,22200,3161,20307,2247,40618,8065,41667,6271,18677,1516,6412,409,339,79
C-04_India,C1404,10,000,State - BIHAR,Total,Not stated,1347989,1154678,1228784,988443,0,0,0,0,0,0,0,0,0,0,0,0,1228784,988443
C-04_India,C1404,10,000,State - BIHAR,Rural,All ages,21106644,22958194,20125088,20957771,2314345,2598396,2762229,2951073,5417948,5821589,3806204,3975112,2334068,2398805,2378957,2320711,1111337,892085
C-04_India,C1404,10,000,State - BIHAR,Rural,Less than 10,238081,532108,227711,495626,270,853,941,3357,33201,138280,62205,143360,50215,91915,80035,116184,844,1677
C-04_India,C1404,10,000,State - BIHAR,Rural,10-11,44173,154421,39992,138785,557,2463,1640,7790,9496,34260,9741,29716,6211,22010,12014,41681,333,865
C-04_India,C1404,10,000,State - BIHAR,Rural,12-13,67381,398752,58142,354242,2099,11914,3803,29412,13348,88172,11801,71583,8535,56165,18288,95696,268,1300
C-04_India,C1404,10,000,State - BIHAR,Rural,14-15,303274,1802878,257381,1594611,13348,90502,19354,163255,57066,421464,48961,326534,38462,242368,79258,346137,932,4351
C-04_India,C1404,10,000,State - BIHAR,Rural,16-17,851458,4384396,766771,4012698,68879,507423,91822,585400,203329,1173329,143361,770574,100487,480942,156569,484841,2324,10189
C-04_India,C1404,10,000,State - BIHAR,Rural,18-19,3118534,9770598,2931668,9164108,353571,1389742,405497,1443091,830507,2753612,559443,1751954,344553,970588,430522,831961,7575,23160
C-04_India,C1404,10,000,State - BIHAR,Rural,20-21,7581794,3585115,7255692,3153637,890109,387776,1091545,502939,2100860,883467,1436916,654123,825745,390815,892222,326853,18295,7664
C-04_India,C1404,10,000,State - BIHAR,Rural,22-23,4075915,785886,3970863,712767,538578,123431,611158,133780,1187131,197010,786494,129543,463987,79523,374730,47596,8785,1884
C-04_India,C1404,10,000,State - BIHAR,Rural,24-25,2292649,350057,2220016,301760,239390,46916,321801,52335,624091,78297,474038,59225,313802,41860,242200,22363,4694,764
C-04_India,C1404,10,000,State - BIHAR,Rural,26-27,555177,82935,545615,76024,93865,17673,94326,13464,153745,20714,101415,12998,65110,8070,36069,2896,1085,209
C-04_India,C1404,10,000,State - BIHAR,Rural,28-29,364942,66257,357938,59303,60886,12922,58378,9537,95008,15943,68417,10778,48883,7443,25592,2443,774,237
C-04_India,C1404,10,000,State - BIHAR,Rural,30-31,264231,36364,255141,29600,26607,3249,38744,4136,63082,7904,57145,7611,45506,5062,23528,1543,529,95
C-04_India,C1404,10,000,State - BIHAR,Rural,32-33,69148,8852,67877,7716,12470,1279,10774,994,18519,2357,14616,1999,8434,840,2918,212,146,35
C-04_India,C1404,10,000,State - BIHAR,Rural,34 +,110988,24463,105746,17294,13716,2253,12446,1583,28565,6780,31651,5114,14138,1204,5012,305,218,55
C-04_India,C1404,10,000,State - BIHAR,Rural,Not stated,1168899,975112,1064535,839600,0,0,0,0,0,0,0,0,0,0,0,0,1064535,839600
C-04_India,C1404,10,000,State - BIHAR,Urban,All ages,2707769,2924763,2591818,2627370,273489,305829,346271,367856,691474,718050,527402,526260,317130,307139,264281,245403,171771,156833
C-04_India,C1404,10,000,State - BIHAR,Urban,Less than 10,30779,47095,29708,42692,28,58,87,259,2192,9947,8621,12877,7707,8809,10916,10592,157,150
C-04_India,C1404,10,000,State - BIHAR,Urban,10-11,4683,20040,4219,17472,43,185,137,744,838,3905,1046,3827,718,3165,1406,5551,31,95
C-04_India,C1404,10,000,State - BIHAR,Urban,12-13,7488,58863,6415,49953,133,892,347,3474,1316,12150,1356,10955,1061,9035,2174,13255,28,192
C-04_India,C1404,10,000,State - BIHAR,Urban,14-15,32537,246839,27425,210047,967,8334,1797,18924,5804,55200,5528,48474,4575,35489,8641,42960,113,666
C-04_India,C1404,10,000,State - BIHAR,Urban,16-17,77570,470576,69371,418946,5073,45341,7827,58837,18449,123978,13399,87915,9723,54279,14678,47418,222,1178
C-04_India,C1404,10,000,State - BIHAR,Urban,18-19,273191,925231,254845,852517,24979,115098,31832,129487,70433,257628,52892,179387,33895,98166,39979,70150,835,2601
C-04_India,C1404,10,000,State - BIHAR,Urban,20-21,664737,569145,632696,509592,59862,60249,83216,81938,180362,148567,140788,114454,83389,62064,83026,40595,2053,1725
C-04_India,C1404,10,000,State - BIHAR,Urban,22-23,486620,195824,474060,183192,55275,33976,69233,35469,143831,53599,104014,34379,59396,17326,40896,7784,1415,659
C-04_India,C1404,10,000,State - BIHAR,Urban,24-25,446942,122481,434134,112002,43123,20920,61870,21984,127096,31448,100266,20361,61668,11940,38826,4952,1285,397
C-04_India,C1404,10,000,State - BIHAR,Urban,26-27,172294,39402,169633,37513,27668,10256,30316,8012,49205,9966,34322,5525,19022,2739,8637,891,463,124
C-04_India,C1404,10,000,State - BIHAR,Urban,28-29,135793,25290,133569,23576,23963,6182,24232,4731,38047,6178,26082,3751,14500,2022,6345,604,400,108
C-04_India,C1404,10,000,State - BIHAR,Urban,30-31,112255,14820,109550,12910,15566,2464,19872,2619,31266,3268,22320,2525,13912,1519,6300,459,314,56
C-04_India,C1404,10,000,State - BIHAR,Urban,32-33,38062,3965,37470,3661,8325,966,7644,714,10582,931,6752,673,3025,274,1057,88,85,15
C-04_India,C1404,10,000,State - BIHAR,Urban,34 +,45728,5626,44474,4454,8484,908,7861,664,12053,1285,10016,1157,4539,312,1400,104,121,24
C-04_India,C1404,10,000,State - BIHAR,Urban,Not stated,179090,179566,164249,148843,0,0,0,0,0,0,0,0,0,0,0,0,164249,148843
C-04_India,C1404,11,000,State - SIKKIM,Total,All ages,155049,149542,145422,132692,22852,20814,23309,20580,39558,36190,27181,24838,13937,12752,9872,8651,8713,8867
C-04_India,C1404,11,000,State - SIKKIM,Total,Less than 10,1351,2507,1273,2222,1,3,4,11,233,638,508,701,240,377,285,490,2,2
C-04_India,C1404,11,000,State - SIKKIM,Total,10-11,266,634,234,452,0,1,4,15,28,96,86,95,25,51,88,193,3,1
C-04_India,C1404,11,000,State - SIKKIM,Total,12-13,454,2082,403,1637,4,35,10,111,58,448,101,329,50,250,180,462,0,2
C-04_India,C1404,11,000,State - SIKKIM,Total,14-15,1430,9622,1253,8299,51,562,136,1148,331,2690,243,1733,169,1084,321,1074,2,8
C-04_India,C1404,11,000,State - SIKKIM,Total,16-17,5226,21350,4760,19186,454,2509,700,3258,1492,6132,939,3832,527,2048,642,1385,6,22
C-04_India,C1404,11,000,State - SIKKIM,Total,18-19,15130,31432,13923,28274,1854,4596,2362,4906,4195,8304,2605,5680,1529,2930,1369,1835,9,23
C-04_India,C1404,11,000,State - SIKKIM,Total,20-21,24938,25662,23157,22445,3285,3723,3904,3699,6687,6385,4652,4721,2555,2471,2049,1422,25,24
C-04_India,C1404,11,000,State - SIKKIM,Total,22-23,22997,15571,21799,14100,3856,2942,3837,2543,6287,3951,4210,2765,2204,1223,1384,663,21,13
C-04_India,C1404,11,000,State - SIKKIM,Total,24-25,24184,12350,22830,10871,3931,2353,3926,1884,6489,3009,4664,2127,2345,975,1454,513,21,10
C-04_India,C1404,11,000,State - SIKKIM,Total,26-27,15240,6723,14616,6167,3228,1609,2709,1152,4249,1712,2627,1015,1178,447,611,226,14,6
C-04_India,C1404,11,000,State - SIKKIM,Total,28-29,11601,4307,11146,3923,2307,1033,2042,746,3274,1053,2116,658,892,291,507,136,8,6
C-04_India,C1404,11,000,State - SIKKIM,Total,30-31,9419,3317,8834,2815,1517,588,1431,496,2464,761,1863,514,996,306,557,146,6,4
C-04_India,C1404,11,000,State - SIKKIM,Total,32-33,4389,1432,4169,1297,832,351,781,226,1233,340,771,222,393,113,153,45,6,0
C-04_India,C1404,11,000,State - SIKKIM,Total,34 +,9091,2609,8442,2261,1532,509,1463,385,2538,671,1796,446,834,186,272,61,7,3
C-04_India,C1404,11,000,State - SIKKIM,Total,Not stated,9333,9944,8583,8743,0,0,0,0,0,0,0,0,0,0,0,0,8583,8743
C-04_India,C1404,11,000,State - SIKKIM,Rural,All ages,115320,110631,107243,97969,16855,15312,17073,14922,28736,26368,19578,18177,10422,9660,8121,7072,6458,6458
C-04_India,C1404,11,000,State - SIKKIM,Rural,Less than 10,1047,1976,975,1742,1,3,4,11,192,510,378,535,166,286,232,395,2,2
C-04_India,C1404,11,000,State - SIKKIM,Rural,10-11,203,520,174,360,0,0,3,12,18,73,56,66,16,30,78,178,3,1
C-04_India,C1404,11,000,State - SIKKIM,Rural,12-13,372,1625,326,1262,4,32,9,98,42,334,76,217,30,191,165,388,0,2
C-04_India,C1404,11,000,State - SIKKIM,Rural,14-15,1201,7382,1047,6410,46,467,124,948,274,2054,178,1206,131,843,292,886,2,6
C-04_India,C1404,11,000,State - SIKKIM,Rural,16-17,4214,16475,3818,14919,401,2071,572,2597,1198,4707,675,2822,415,1552,552,1149,5,21
C-04_India,C1404,11,000,State - SIKKIM,Rural,18-19,11961,23569,10951,21251,1529,3599,1888,3705,3299,6099,1898,4191,1179,2188,1149,1450,9,19
C-04_India,C1404,11,000,State - SIKKIM,Rural,20-21,19352,19070,17828,16605,2586,2795,3051,2641,5061,4649,3482,3477,1921,1854,1702,1166,25,23
C-04_India,C1404,11,000,State - SIKKIM,Rural,22-23,17217,11120,16212,9997,2939,2064,2905,1741,4597,2803,3032,1943,1602,903,1117,530,20,13
C-04_India,C1404,11,000,State - SIKKIM,Rural,24-25,17724,8607,16585,7478,2958,1569,2877,1206,4623,2027,3240,1500,1692,750,1177,417,18,9
C-04_India,C1404,11,000,State - SIKKIM,Rural,26-27,10764,4592,10264,4182,2296,1065,1897,718,2919,1121,1804,739,853,341,484,192,11,6
C-04_India,C1404,11,000,State - SIKKIM,Rural,28-29,7915,2943,7535,2649,1529,654,1342,475,2199,689,1416,496,647,220,397,110,5,5
C-04_India,C1404,11,000,State - SIKKIM,Rural,30-31,6580,2423,6098,2036,979,372,871,322,1657,545,1352,419,788,251,446,123,5,4
C-04_India,C1404,11,000,State - SIKKIM,Rural,32-33,3023,1041,2834,940,559,242,495,148,800,239,558,178,304,95,113,38,5,0
C-04_India,C1404,11,000,State - SIKKIM,Rural,34 +,6782,2069,6255,1794,1028,379,1035,300,1857,518,1433,388,678,156,217,50,7,3
C-04_India,C1404,11,000,State - SIKKIM,Rural,Not stated,6965,7219,6341,6344,0,0,0,0,0,0,0,0,0,0,0,0,6341,6344
C-04_India,C1404,11,000,State - SIKKIM,Urban,All ages,39729,38911,38179,34723,5997,5502,6236,5658,10822,9822,7603,6661,3515,3092,1751,1579,2255,2409
C-04_India,C1404,11,000,State - SIKKIM,Urban,Less than 10,304,531,298,480,0,0,0,0,41,128,130,166,74,91,53,95,0,0
C-04_India,C1404,11,000,State - SIKKIM,Urban,10-11,63,114,60,92,0,1,1,3,10,23,30,29,9,21,10,15,0,0
C-04_India,C1404,11,000,State - SIKKIM,Urban,12-13,82,457,77,375,0,3,1,13,16,114,25,112,20,59,15,74,0,0
C-04_India,C1404,11,000,State - SIKKIM,Urban,14-15,229,2240,206,1889,5,95,12,200,57,636,65,527,38,241,29,188,0,2
C-04_India,C1404,11,000,State - SIKKIM,Urban,16-17,1012,4875,942,4267,53,438,128,661,294,1425,264,1010,112,496,90,236,1,1
C-04_India,C1404,11,000,State - SIKKIM,Urban,18-19,3169,7863,2972,7023,325,997,474,1201,896,2205,707,1489,350,742,220,385,0,4
C-04_India,C1404,11,000,State - SIKKIM,Urban,20-21,5586,6592,5329,5840,699,928,853,1058,1626,1736,1170,1244,634,617,347,256,0,1
C-04_India,C1404,11,000,State - SIKKIM,Urban,22-23,5780,4451,5587,4103,917,878,932,802,1690,1148,1178,822,602,320,267,133,1,0
C-04_India,C1404,11,000,State - SIKKIM,Urban,24-25,6460,3743,6245,3393,973,784,1049,678,1866,982,1424,627,653,225,277,96,3,1
C-04_India,C1404,11,000,State - SIKKIM,Urban,26-27,4476,2131,4352,1985,932,544,812,434,1330,591,823,276,325,106,127,34,3,0
C-04_India,C1404,11,000,State - SIKKIM,Urban,28-29,3686,1364,3611,1274,778,379,700,271,1075,364,700,162,245,71,110,26,3,1
C-04_India,C1404,11,000,State - SIKKIM,Urban,30-31,2839,894,2736,779,538,216,560,174,807,216,511,95,208,55,111,23,1,0
C-04_India,C1404,11,000,State - SIKKIM,Urban,32-33,1366,391,1335,357,273,109,286,78,433,101,213,44,89,18,40,7,1,0
C-04_India,C1404,11,000,State - SIKKIM,Urban,34 +,2309,540,2187,467,504,130,428,85,681,153,363,58,156,30,55,11,0,0
C-04_India,C1404,11,000,State - SIKKIM,Urban,Not stated,2368,2725,2242,2399,0,0,0,0,0,0,0,0,0,0,0,0,2242,2399
C-04_India,C1404,12,000,State - ARUNACHAL PRADESH,Total,All ages,303083,314710,290314,278924,37778,37173,43947,43050,86406,85427,62707,56713,27041,23375,15023,13029,17412,20157
C-04_India,C1404,12,000,State - ARUNACHAL PRADESH,Total,Less than 10,2933,4180,2844,3839,1,6,16,25,417,1305,1260,1351,627,693,521,455,2,4
C-04_India,C1404,12,000,State - ARUNACHAL PRADESH,Total,10-11,618,1261,597,1168,5,19,8,53,149,497,284,361,96,151,55,84,0,3
C-04_India,C1404,12,000,State - ARUNACHAL PRADESH,Total,12-13,591,2736,573,2475,10,68,24,255,198,1103,222,624,77,271,42,152,0,2
C-04_India,C1404,12,000,State - ARUNACHAL PRADESH,Total,14-15,1990,13297,1885,12005,102,749,194,1682,638,4612,595,3047,224,1234,131,681,1,0
C-04_India,C1404,12,000,State - ARUNACHAL PRADESH,Total,16-17,7011,35410,6669,32335,729,4489,973,5677,2390,11714,1496,6577,640,2500,435,1356,6,22
C-04_India,C1404,12,000,State - ARUNACHAL PRADESH,Total,18-19,30350,91994,29001,84441,3459,12514,4979,15236,9800,28236,6327,17813,2740,6861,1687,3718,9,63
C-04_India,C1404,12,000,State - ARUNACHAL PRADESH,Total,20-21,68271,70367,65120,60863,7014,7741,10534,9990,20616,19158,15584,14171,7010,6085,4290,3662,72,56
C-04_India,C1404,12,000,State - ARUNACHAL PRADESH,Total,22-23,47736,28298,46285,25076,7106,4545,8101,4322,14786,7759,10163,5193,4062,2087,2027,1154,40,16
C-04_India,C1404,12,000,State - ARUNACHAL PRADESH,Total,24-25,50928,21427,48799,17960,7094,3136,7390,2762,15064,5375,11140,3854,5158,1807,2918,1014,35,12
C-04_India,C1404,12,000,State - ARUNACHAL PRADESH,Total,26-27,24121,8557,23376,7530,4596,1719,3961,1205,7275,2265,4733,1429,1915,624,878,284,18,4
C-04_India,C1404,12,000,State - ARUNACHAL PRADESH,Total,28-29,17552,5626,16967,4909,3191,1021,2837,834,5225,1488,3606,942,1447,445,651,177,10,2
C-04_India,C1404,12,000,State - ARUNACHAL PRADESH,Total,30-31,16034,4097,15306,3178,1780,433,2321,513,4741,904,3774,736,1799,395,884,197,7,0
C-04_India,C1404,12,000,State - ARUNACHAL PRADESH,Total,32-33,5508,1249,5367,1098,951,229,945,202,1806,318,1155,237,357,81,150,31,3,0
C-04_India,C1404,12,000,State - ARUNACHAL PRADESH,Total,34 +,10704,2585,10319,2076,1740,504,1664,294,3301,693,2368,378,889,141,354,64,3,2
