source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total population | Persons | 2,Males | 3,Females | 4,Educational level | Graduate and above | Persons | 5,Males | 6,Females | 7,Graduate degree other than | technical degree | Persons | 8,Males | 9,Females | 10,Post graduate degree other than | technical degree | Persons | 11,Males | 12,Females | 13,Technical degree or diploma equal to degree or post graduate degree | Engineering and technology | Persons | 14,Males | 15,Females | 16,Medicine | Persons | 17,Males | 18,Females | 19,Agriculture and dairying | Persons | 20,Males | 21,Females | 22,Veterinary | Persons | 23,Males | 24,Females | 25,Teaching | Persons | 26,Males | 27,Females | 28,Others | Persons | 29,Males | 30,Females | 31
C-08_Appendix_(SC)_India,C2608SCA,09,000,State - UTTAR PRADESH,Urban,20-24,593681,325208,268473,84785,44101,40684,54649,29308,25341,17965,6632,11333,8666,6413,2253,821,482,339,69,63,6,3,1,2,2604,1197,1407,8,5,3
C-08_Appendix_(SC)_India,C2608SCA,09,000,State - UTTAR PRADESH,Urban,25-29,462394,244870,217524,76591,43012,33579,40591,23760,16831,25185,11973,13212,6451,4847,1604,964,615,349,73,68,5,9,7,2,3311,1735,1576,7,7,0
C-08_Appendix_(SC)_India,C2608SCA,09,000,State - UTTAR PRADESH,Urban,30-34,378987,195569,183418,48560,30200,18360,25273,15973,9300,17422,9948,7474,3221,2631,590,718,524,194,64,63,1,3,3,0,1855,1056,799,4,2,2
C-08_Appendix_(SC)_India,C2608SCA,09,000,State - UTTAR PRADESH,Urban,35-59,1280949,675375,605574,111576,87523,24053,66471,52944,13527,34306,25987,8319,4730,4323,407,1792,1521,271,471,468,3,17,17,0,3785,2259,1526,4,4,0
C-08_Appendix_(SC)_India,C2608SCA,09,000,State - UTTAR PRADESH,Urban,60+,331241,169377,161864,15149,13274,1875,9042,7937,1105,4495,3954,541,662,584,78,186,168,18,137,136,1,2,2,0,623,491,132,2,2,0
C-08_Appendix_(SC)_India,C2608SCA,09,000,State - UTTAR PRADESH,Urban,Age not stated,52728,28361,24367,3812,2331,1481,2214,1359,855,1053,586,467,368,287,81,47,28,19,7,6,1,0,0,0,123,65,58,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Total,Total,9306743,4846216,4460527,161200,135585,25615,135796,114090,21706,17057,14529,2528,5266,4533,733,1351,1109,242,84,76,8,193,116,77,1437,1118,319,16,14,2
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Total,15-19,1356347,773109,583238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Total,20-24,1235167,615121,620046,30825,22994,7831,26958,20063,6895,1736,1249,487,1766,1440,326,175,124,51,21,19,2,44,24,20,124,74,50,1,1,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Total,25-29,1216313,600466,615847,32766,25887,6879,27666,21920,5746,3256,2474,782,1250,1070,180,269,201,68,14,11,3,51,29,22,255,177,78,5,5,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Total,30-34,1105207,552522,552685,22989,18894,4095,19212,15773,3439,2599,2150,449,683,590,93,233,186,47,18,15,3,26,16,10,215,162,53,3,2,1
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Total,35-59,3265048,1700992,1564056,66431,60164,6267,54986,49812,5174,8691,7923,768,1377,1263,114,600,529,71,21,21,0,43,29,14,707,582,125,6,5,1
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Total,60+,1056633,565562,491071,7402,7015,387,6316,5996,320,699,665,34,160,150,10,67,63,4,9,9,0,25,16,9,125,115,10,1,1,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Total,Age not stated,72028,38444,33584,787,631,156,658,526,132,76,68,8,30,20,10,7,6,1,1,1,0,4,2,2,11,8,3,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Rural,Total,8565732,4453341,4112391,113897,99036,14861,98246,85273,12973,11147,9940,1207,2720,2363,357,594,510,84,48,44,4,150,92,58,982,805,177,10,9,1
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Rural,15-19,1232617,703976,528641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Rural,20-24,1130196,559312,570884,21471,16837,4634,19298,15108,4190,1110,863,247,851,715,136,84,66,18,13,12,1,31,19,12,83,53,30,1,1,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Rural,25-29,1120164,551119,569045,22892,18826,4066,19775,16267,3508,2095,1710,385,658,565,93,143,121,22,6,5,1,38,23,15,173,131,42,4,4,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Rural,30-34,1020861,509148,511713,16189,13796,2393,13799,11730,2069,1726,1507,219,361,312,49,109,91,18,13,11,2,24,15,9,157,130,27,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Rural,35-59,3008160,1565654,1442506,47851,44392,3459,40580,37631,2949,5761,5430,331,754,685,69,234,210,24,13,13,0,31,18,13,473,401,72,5,4,1
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Rural,60+,986373,528210,458163,4948,4723,225,4323,4138,185,410,389,21,81,74,7,20,19,1,3,3,0,22,15,7,89,85,4,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Rural,Age not stated,67361,35922,31439,546,462,84,471,399,72,45,41,4,15,12,3,4,3,1,0,0,0,4,2,2,7,5,2,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Urban,Total,741011,392875,348136,47303,36549,10754,37550,28817,8733,5910,4589,1321,2546,2170,376,757,599,158,36,32,4,43,24,19,455,313,142,6,5,1
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Urban,15-19,123730,69133,54597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Urban,20-24,104971,55809,49162,9354,6157,3197,7660,4955,2705,626,386,240,915,725,190,91,58,33,8,7,1,13,5,8,41,21,20,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Urban,25-29,96149,49347,46802,9874,7061,2813,7891,5653,2238,1161,764,397,592,505,87,126,80,46,8,6,2,13,6,7,82,46,36,1,1,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Urban,30-34,84346,43374,40972,6800,5098,1702,5413,4043,1370,873,643,230,322,278,44,124,95,29,5,4,1,2,1,1,58,32,26,3,2,1
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Urban,35-59,256888,135338,121550,18580,15772,2808,14406,12181,2225,2930,2493,437,623,578,45,366,319,47,8,8,0,12,11,1,234,181,53,1,1,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Urban,60+,70260,37352,32908,2454,2292,162,1993,1858,135,289,276,13,79,76,3,47,44,3,6,6,0,3,1,2,36,30,6,1,1,0
C-08_Appendix_(SC)_India,C2608SCA,10,000,State - BIHAR,Urban,Age not stated,4667,2522,2145,241,169,72,187,127,60,31,27,4,15,8,7,3,3,0,1,1,0,0,0,0,4,3,1,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Total,Total,19712,10055,9657,778,445,333,556,322,234,116,56,60,70,50,20,17,4,13,2,2,0,3,3,0,14,8,6,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Total,15-19,3257,1655,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Total,20-24,3208,1530,1678,136,75,61,99,51,48,16,9,7,17,14,3,2,0,2,1,1,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Total,25-29,2734,1328,1406,227,110,117,152,78,74,45,17,28,23,13,10,4,0,4,0,0,0,0,0,0,3,2,1,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Total,30-34,2214,1101,1113,150,78,72,107,59,48,28,13,15,11,5,6,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Total,35-59,6617,3500,3117,244,165,79,184,124,60,23,13,10,16,15,1,7,3,4,1,1,0,3,3,0,10,6,4,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Total,60+,1636,921,715,21,17,4,14,10,4,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Total,Age not stated,46,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Rural,Total,13776,7123,6653,238,134,104,180,100,80,31,16,15,20,12,8,0,0,0,1,1,0,0,0,0,6,5,1,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Rural,15-19,2355,1222,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Rural,20-24,2312,1118,1194,51,30,21,38,22,16,5,3,2,6,4,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Rural,25-29,1821,900,921,98,50,48,74,39,35,15,6,9,8,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Rural,30-34,1481,740,741,45,20,25,34,15,19,6,2,4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Rural,35-59,4518,2414,2104,40,31,9,32,23,9,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Rural,60+,1248,711,537,4,3,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Rural,Age not stated,41,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Urban,Total,5936,2932,3004,540,311,229,376,222,154,85,40,45,50,38,12,17,4,13,1,1,0,3,3,0,8,3,5,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Urban,15-19,902,433,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Urban,20-24,896,412,484,85,45,40,61,29,32,11,6,5,11,10,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_India,C2608SCA,11,000,State - SIKKIM,Urban,25-29,913,428,485,129,60,69,78,39,39,30,11,19,15,9,6,4,0,4,0,0,0,0,0,0,2,1,1,0,0,0
