source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban,Religion,Age- | group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Never married | Persons | 5,Males | 6,Females | 7,Currently Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Separated | Persons | 14,Males | 15,Females | 16,Divorced | Persons | 17,Males | 18,Females | 19,Unspecified | Persons | 20,Males | 21,Females | 22
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Jain,Less than 21,799,426,373,768,414,354,28,10,18,0,0,0,2,2,0,1,0,1,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,All ages,1508,802,706,820,457,363,641,321,320,46,23,23,1,1,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,0-9,468,245,223,468,245,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,10-14,183,97,86,178,95,83,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,15-19,122,61,61,92,53,39,30,8,22,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,20-24,132,74,58,51,39,12,81,35,46,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,25-29,117,59,58,15,11,4,101,47,54,1,1,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,30-34,105,57,48,7,7,0,94,47,47,4,3,1,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,35-39,93,47,46,2,1,1,89,44,45,2,2,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,40-44,72,39,33,1,1,0,70,38,32,1,0,1,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,45-49,64,37,27,1,1,0,58,35,23,5,1,4,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,50-54,38,18,20,1,1,0,33,15,18,4,2,2,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,55-59,26,16,10,1,1,0,20,14,6,5,1,4,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,60-64,28,12,16,0,0,0,23,9,14,5,3,2,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,65-69,15,12,3,0,0,0,14,11,3,1,1,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,70-74,23,16,7,0,0,0,13,10,3,9,5,4,1,1,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,75-79,10,5,5,0,0,0,4,3,1,6,2,4,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,80+,10,6,4,2,1,1,5,3,2,3,2,1,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,Age not stated,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,Less than 18,724,375,349,708,371,337,16,4,12,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,01,000,State - JAMMU & KASHMIR,Total,Other religions and persuasions,Less than 21,800,419,381,756,407,349,44,12,32,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,All ages,9108060,4774477,4333583,5131602,2826384,2305218,3660037,1844767,1815270,291311,92756,198555,12004,5104,6900,13106,5466,7640,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,0-9,2224345,1185885,1038460,2224345,1185885,1038460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,10-14,1097236,575511,521725,1079979,568625,511354,16305,6444,9861,550,253,297,325,165,160,77,24,53,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,15-19,926108,477098,449010,869012,461340,407672,55752,15231,40521,765,294,471,398,172,226,181,61,120,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,20-24,827361,423292,404069,562951,337139,225812,260828,84815,176013,1894,651,1243,858,441,417,830,246,584,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,25-29,738568,385544,353024,248208,169879,78329,484339,213476,270863,3431,1180,2251,1158,510,648,1432,499,933,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,30-34,636137,333062,303075,76045,54686,21359,551302,275386,275916,5804,1908,3896,1145,362,783,1841,720,1121,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,35-39,568825,294268,274557,21533,15528,6005,535338,274733,260605,8826,2763,6063,1181,441,740,1947,803,1144,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,40-44,483222,256988,226234,11047,7752,3295,455472,243964,211508,13679,4154,9525,1209,423,786,1815,695,1120,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,45-49,395959,205036,190923,5770,4148,1622,370803,194702,176101,16928,5179,11749,1120,401,719,1338,606,732,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,50-54,319992,173804,146188,4552,3312,1240,287950,161951,125999,25322,7639,17683,1029,390,639,1139,512,627,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,55-59,227495,114641,112854,2927,2102,825,200978,105083,95895,22221,6849,15372,704,279,425,665,328,337,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,60-64,226005,121240,104765,4650,3041,1609,177597,105096,72501,42199,12372,29827,876,394,482,683,337,346,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,65-69,140720,70780,69940,3615,2180,1435,103965,58390,45575,32154,9719,22435,605,297,308,381,194,187,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,70-74,132084,70777,61307,3039,1832,1207,80081,53387,26694,47883,14959,32924,653,350,303,428,249,179,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,75-79,58918,29980,28938,1247,747,500,34457,21326,13131,22775,7652,15123,285,173,112,154,82,72,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,80+,94242,49712,44530,4948,2913,2035,42049,29311,12738,46617,17085,29532,445,300,145,183,103,80,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,Age not stated,10843,6859,3984,7734,5275,2459,2821,1472,1349,263,99,164,13,6,7,12,7,5,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,Less than 18,3892492,2056279,1836213,3854102,2042379,1811723,36665,13143,23522,1039,436,603,534,269,265,152,52,100,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,All religious communities,Less than 21,4465677,2347787,2117890,4343765,2312119,2031646,118780,34395,84385,1845,735,1110,891,411,480,396,127,269,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,All ages,2516370,1361954,1154416,1232612,719915,512697,1181028,617332,563696,96238,21662,74576,3911,1818,2093,2581,1227,1354,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,0-9,484453,263755,220698,484453,263755,220698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,10-14,260639,139873,120766,256466,138097,118369,3960,1685,2275,139,65,74,54,19,35,20,7,13,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,15-19,242580,129257,113323,228234,125857,102377,14024,3291,10733,204,62,142,86,36,50,32,11,21,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,20-24,242603,130433,112170,158958,106849,52109,82603,23183,59420,526,110,416,367,250,117,149,41,108,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,25-29,245838,140462,105376,72519,59634,12885,171517,80209,91308,1171,298,873,403,233,170,228,88,140,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,30-34,208102,116713,91389,17769,15259,2510,187681,100764,86917,1922,395,1527,377,139,238,353,156,197,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,35-39,179479,97703,81776,4352,3502,850,171335,93233,78102,3003,609,2394,401,158,243,388,201,187,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,40-44,148655,81591,67064,2108,1604,504,141422,78894,62528,4353,771,3582,393,147,246,379,175,204,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,45-49,126463,67432,59031,1156,904,252,118942,65112,53830,5665,1119,4546,404,155,249,296,142,154,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,50-54,99583,53825,45758,886,661,225,90441,51347,39094,7672,1562,6110,359,146,213,225,109,116,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,55-59,71945,37770,34175,580,422,158,63470,35485,27985,7532,1706,5826,232,89,143,131,68,63,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,60-64,66327,33696,32631,858,594,264,52294,30391,21903,12772,2508,10264,265,124,141,138,79,59,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,65-69,44081,22346,21735,818,526,292,32095,19287,12808,10877,2379,8498,207,104,103,84,50,34,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,70-74,39339,19306,20033,556,355,201,24108,15721,8387,14429,3087,11342,160,81,79,86,62,24,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,75-79,21416,10592,10824,275,186,89,12352,8154,4198,8669,2180,6489,80,51,29,40,21,19,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,80+,32424,15659,16765,1046,649,397,13985,10115,3870,17244,4794,12450,118,84,34,31,17,14,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,Age not stated,2443,1541,902,1578,1061,517,799,461,338,60,17,43,5,2,3,1,0,1,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,Less than 18,892162,482068,410094,882965,478658,404307,8798,3258,5540,266,102,164,100,38,62,33,12,21,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Hindu,Less than 21,1040547,560155,480392,1010175,552640,457535,29658,7258,22400,460,154,306,185,81,104,69,22,47,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,All ages,6356473,3284844,3071629,3783663,2039582,1744081,2369060,1169747,1199313,186405,68454,117951,7342,2974,4368,10003,4087,5916,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,0-9,1699740,899977,799763,1699740,899977,799763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,10-14,814986,423846,391140,802292,418892,383400,11969,4608,7361,404,186,218,265,143,122,56,17,39,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,15-19,662379,336694,325685,620762,324653,296109,40634,11631,29003,543,231,312,299,131,168,141,48,93,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,20-24,562639,280935,281704,388297,220460,167837,171918,59583,112335,1321,526,795,451,172,279,652,194,458,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,25-29,469076,231309,237767,167142,104272,62870,297977,125553,172424,2160,858,1302,652,228,424,1145,398,747,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,30-34,408154,205087,203067,55134,37343,17791,347164,165516,181648,3714,1478,2236,705,201,504,1437,549,888,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,35-39,372983,187976,185007,15838,11170,4668,349428,173883,175545,5542,2097,3445,695,246,449,1480,580,900,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,40-44,320167,167784,152383,8141,5666,2475,300975,158058,142917,8939,3301,5638,746,256,490,1366,503,863,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,45-49,257051,131064,125987,4018,2878,1140,240601,123554,117047,10793,3969,6824,650,217,433,989,446,543,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,50-54,210141,114670,95471,3190,2343,847,188483,105791,82692,16996,5925,11071,613,225,388,859,386,473,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,55-59,147704,72788,74916,1983,1451,532,130774,65953,64821,14034,4961,9073,420,175,245,493,248,245,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,60-64,152487,83829,68658,3405,2203,1202,119584,71543,48041,28420,9586,18834,559,249,310,519,248,271,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,65-69,91613,45903,45710,2463,1463,1000,68111,37053,31058,20402,7067,13335,356,177,179,281,143,138,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,70-74,88119,49027,39092,2200,1287,913,52973,35871,17102,32160,11437,20723,459,250,209,327,182,145,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,75-79,34866,18043,16823,801,475,326,20571,12259,8312,13210,5146,8064,179,107,72,105,56,49,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,80+,57937,32033,25904,3557,2051,1506,26343,18084,8259,27604,11619,15985,289,195,94,144,84,60,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,Age not stated,6431,3879,2552,4700,2998,1702,1555,807,748,163,67,96,4,2,2,9,5,4,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,Less than 18,2925787,1533533,1392254,2897469,1523354,1374115,27032,9585,17447,754,331,423,419,224,195,113,39,74,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Muslim,Less than 21,3337454,1740123,1597331,3248347,1712658,1535689,86760,26468,60292,1350,575,775,683,321,362,314,101,213,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,All ages,15522,9591,5931,7929,4831,3098,7055,4575,2480,483,156,327,28,16,12,27,13,14,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,0-9,2925,1548,1377,2925,1548,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,10-14,1451,782,669,1427,771,656,23,10,13,1,1,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,15-19,1339,710,629,1238,679,559,99,30,69,1,0,1,1,1,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,20-24,1701,1094,607,1159,843,316,529,242,287,4,1,3,5,5,0,4,3,1,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,25-29,2093,1568,525,839,748,91,1241,814,427,8,5,3,4,1,3,1,0,1,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,30-34,1567,1191,376,172,142,30,1379,1041,338,9,4,5,5,3,2,2,1,1,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,35-39,1116,720,396,52,33,19,1040,679,361,19,5,14,1,1,0,4,2,2,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,40-44,924,624,300,24,14,10,860,595,265,33,14,19,2,0,2,5,1,4,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,45-49,662,423,239,23,19,4,600,391,209,33,9,24,4,2,2,2,2,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,50-54,457,253,204,13,8,5,385,226,159,54,16,38,3,2,1,2,1,1,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,55-59,337,169,168,5,2,3,279,155,124,49,11,38,2,0,2,2,1,1,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,60-64,337,183,154,12,4,8,257,156,101,65,22,43,0,0,0,3,1,2,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,65-69,167,81,86,9,1,8,128,69,59,29,11,18,0,0,0,1,0,1,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,70-74,196,103,93,6,5,1,117,76,41,72,21,51,1,1,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,75-79,86,48,38,2,1,1,50,35,15,33,11,22,0,0,0,1,1,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,80+,143,78,65,11,6,5,60,48,12,72,24,48,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,Age not stated,21,16,5,12,7,5,8,8,0,1,1,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,Less than 18,5217,2771,2446,5153,2744,2409,62,25,37,1,1,0,1,1,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Christian,Less than 21,6038,3199,2839,5822,3130,2692,210,66,144,3,1,2,1,1,0,2,1,1,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,All ages,116731,65442,51289,50453,31246,19207,61491,32893,28598,4500,1160,3340,196,109,87,91,34,57,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,0-9,17552,10204,7348,17552,10204,7348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,10-14,9833,5604,4229,9638,5520,4118,191,83,108,2,0,2,2,1,1,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,15-19,10212,5664,4548,9682,5539,4143,515,124,391,8,0,8,5,1,4,2,0,2,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,20-24,10975,6195,4780,7627,5255,2372,3306,921,2385,25,8,17,12,9,3,5,2,3,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,25-29,12295,7626,4669,3847,3113,734,8336,4468,3868,54,13,41,47,31,16,11,1,10,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,30-34,10408,6165,4243,1190,966,224,9088,5169,3919,96,14,82,20,9,11,14,7,7,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,35-39,8537,4504,4033,369,290,79,7949,4162,3787,167,23,144,33,20,13,19,9,10,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,40-44,7976,4252,3724,151,103,48,7565,4102,3463,233,37,196,15,6,9,12,4,8,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,45-49,7073,3720,3353,88,56,32,6693,3612,3081,276,43,233,10,7,3,6,2,4,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,50-54,5737,3013,2724,63,37,26,5310,2904,2406,336,59,277,15,7,8,13,6,7,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,55-59,4146,2243,1903,32,20,12,3811,2157,1654,288,60,228,8,3,5,7,3,4,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,60-64,3641,1884,1757,32,22,10,3102,1756,1346,496,102,394,10,4,6,1,0,1,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,65-69,2533,1289,1244,34,21,13,2086,1159,927,409,107,302,3,2,1,1,0,1,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,70-74,2301,1238,1063,22,17,5,1652,1035,617,624,185,439,3,1,2,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,75-79,1322,678,644,14,8,6,878,536,342,426,131,295,4,3,1,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,80+,2090,1096,994,47,28,19,975,686,289,1060,378,682,8,4,4,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,Age not stated,100,67,33,65,47,18,34,19,15,0,0,0,1,1,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,Less than 18,33518,19224,14294,33099,19070,14029,403,152,251,9,0,9,6,2,4,1,0,1,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Sikh,Less than 21,39915,22673,17242,38726,22390,16336,1159,278,881,17,2,15,9,2,7,4,1,3,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Buddhist,All ages,87463,43724,43739,46460,24269,22191,36816,17976,18840,3289,1204,2085,508,177,331,390,98,292,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Buddhist,0-9,14561,7463,7098,14561,7463,7098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Buddhist,10-14,8588,4437,4151,8456,4385,4071,125,49,76,3,1,2,4,2,2,0,0,0,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Buddhist,15-19,8363,4116,4247,7994,3985,4009,351,125,226,5,1,4,7,3,4,6,2,4,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Buddhist,20-24,8299,4014,4285,6241,3280,2961,2005,719,1286,12,5,7,22,4,18,19,6,13,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Buddhist,25-29,8231,3960,4271,3519,1856,1663,4590,2072,2518,28,4,24,49,16,33,45,12,33,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Buddhist,30-34,7067,3443,3624,1667,883,784,5278,2530,2748,51,13,38,37,10,27,34,7,27,0,0,0
C-03_Appendix_All_India,C1203A,01,000,State - JAMMU & KASHMIR,Rural,Buddhist,35-39,6107,3038,3069,899,515,384,5022,2473,2549,82,24,58,51,16,35,53,10,43,0,0,0
